x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n
0.9994114585352665, 0.0000022810587935, 0.0000000000000000, 0.0000014869154781, 0.0000030084945827, 0.0000000000000000
0.9994115515072720, 0.0000024447453864, 0.0000000000000000, 0.0000015919870108, 0.0000023922252975, -0.0000000000000000
0.9994116500955212, 0.0000025698696843, 0.0000000000000000, 0.0000016719219528, 0.0000017382233235, 0.0000000000000000
0.9994117527367123, 0.0000026544531674, -0.0000000000000000, 0.0000017254989462, 0.0000010567821829, -0.0000000000000000
0.9994118578062937, 0.0000026971556223, 0.0000000000000000, 0.0000017519203578, 0.0000003586337449, 0.0000000000000000
0.9994119636444203, 0.0000026972965915, -0.0000000000000000, 0.0000017508220112, -0.0000003452199397, -0.0000000000000000
0.9994120685824291, 0.0000026548665797, 0.0000000000000000, 0.0000017222757337, -0.0000010436798630, 0.0000000000000000
0.9994121709691036, 0.0000025705275914, 0.0000000000000000, 0.0000016667849137, -0.0000017257248644, 0.0000000000000000
0.9994122691965632, 0.0000024456031301, 0.0000000000000000, 0.0000015852732929, -0.0000023805858978, 0.0000000000000000
0.9994123617252922, 0.0000022820577356, 0.0000000000000000, 0.0000014790675885, -0.0000029979168805, 0.0000000000000000
0.9994124471078162, 0.0000020824662671, 0.0000000000000000, 0.0000013498739456, -0.0000035679588416, 0.0000000000000000
0.9994125240109397, 0.0000018499735978, 0.0000000000000000, 0.0000011997494627, -0.0000040816956478, 0.0000000000000000
0.9994125912359737, 0.0000015882450768, -0.0000000000000000, 0.0000010310684778, -0.0000045309977437, 0.0000000000000000
0.9994126477368985, 0.0000013014088089, -0.0000000000000000, 0.0000008464852043, -0.0000049087525020, 0.0000000000000000
0.9994126926360646, 0.0000009939904163, 0.0000000000000000, 0.0000006488922953, -0.0000052089780521, -0.0000000000000000
0.9994127252373598, 0.0000006708414763, -0.0000000000000000, 0.0000004413769812, -0.0000054269195713, -0.0000000000000000
0.9994127450365792, 0.0000003370626931, 0.0000000000000000, 0.0000002271744900, -0.0000055591256959, 0.0000000000000000
