x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n
1.0001542554896667, 0.0001650889035034, 0.0000000000000000, -0.0005712702167964, 0.0018336361836696, 0.0000000000000000
1.0001059198129287, 0.0002951646651094, -0.0000000000000000, -0.0005778451348360, 0.0014362792367189, -0.0000000000000000
1.0000652593997326, 0.0004006707065578, 0.0000000000000000, -0.0004251614816610, 0.0012081968839497, 0.0000000000000000
1.0000379529056320, 0.0004915623382310, 0.0000000000000000, -0.0002547670231119, 0.0010611844790874, 0.0000000000000000
1.0000240015618294, 0.0005721087626966, 0.0000000000000000, -0.0000946855945308, 0.0009453474931630, 0.0000000000000000
1.0000223132334278, 0.0006438025691888, 0.0000000000000000, 0.0000500605109835, 0.0008385742757520, 0.0000000000000000
1.0000316357228363, 0.0007069266717092, -0.0000000000000000, 0.0001792236711884, 0.0007307754719823, -0.0000000000000000
1.0000507335818953, 0.0007611676887157, -0.0000000000000000, 0.0002934110965460, 0.0006173526531500, 0.0000000000000000
1.0000784262993556, 0.0008059812149290, 0.0000000000000000, 0.0003932274880379, 0.0004963551326964, 0.0000000000000000
1.0001135848762053, 0.0008407504729922, -0.0000000000000000, 0.0004790794603246, 0.0003672352822336, 0.0000000000000000
1.0001550914617710, 0.0008648215492354, -0.0000000000000000, 0.0005511578860769, 0.0002303295913350, 0.0000000000000000
1.0002018404160784, 0.0008775997029981, -0.0000000000000000, 0.0006094789844655, 0.0000864866130810, 0.0000000000000000
1.0002527276530269, 0.0008785826003951, 0.0000000000000000, 0.0006539073827296, -0.0000630962846523, 0.0000000000000000
1.0003066144745909, 0.0008673504920576, 0.0000000000000000, 0.0006841919780276, -0.0002168916415037, 0.0000000000000000
1.0003623555803396, 0.0008436408770809, -0.0000000000000000, 0.0006999645379762, -0.0003731781970755, 0.0000000000000000
1.0004187591622340, 0.0008073240686165, 0.0000000000000000, 0.0007007708020471, -0.0005299624544983, 0.0000000000000000
1.0004746141135985, 0.0007584620039223, 0.0000000000000000, 0.0006860573288637, -0.0006850322903947, -0.0000000000000000
1.0005286429401001, 0.0006972867088674, -0.0000000000000000, 0.0006552472829126, -0.0008358097235852, -0.0000000000000000
1.0005795286443870, 0.0006242591836973, -0.0000000000000000, 0.0006077858965834, -0.0009793387247132, 0.0000000000000000
1.0006259228751162, 0.0005401028738592, 0.0000000000000000, 0.0005432721503647, -0.0011121974860932, 0.0000000000000000
1.0006664370755940, 0.0004458203409639, 0.0000000000000000, 0.0004617429724823, -0.0012303932408526, 0.0000000000000000
1.0006997259732109, 0.0003427654605470, 0.0000000000000000, 0.0003639686279957, -0.0013294823189478, 0.0000000000000000
1.0007245676200194, 0.0002326730590498, -0.0000000000000000, 0.0002518659098679, -0.0014048299209548, -0.0000000000000000
1.0007399311454146, 0.0001176243003054, -0.0000000000000000, 0.0001288996979927, -0.0014521323970896, -0.0000000000000000
