bin_impactAngle,bin_neckSection,latitude,longitude,impactAngle
5,4,23.0,-113.8,60.4
5,4,26.1,-113.5,63.8
5,4,21.0,-118.0,60.2
3,4,-4.8,-111.4,35.9
5,4,28.6,-111.3,64.7
5,4,31.7,-108.3,67.4
5,4,32.1,-106.6,67.8
5,4,30.7,-108.7,67.4
5,4,26.2,-116.1,65.0
4,4,10.6,-122.6,51.8
5,4,29.6,-111.5,64.6
5,4,33.4,-109.3,67.8
5,4,34.5,-105.8,68.2
5,4,34.4,-102.5,67.8
5,4,33.8,-101.2,67.6
5,4,32.8,-103.7,67.9
5,4,30.3,-111.5,67.7
5,4,22.0,-122.5,62.3
3,4,-11.9,-105.0,30.6
5,4,33.9,-111.9,67.3
5,4,35.3,-109.6,67.9
5,4,35.4,-106.0,67.3
5,4,35.0,-102.0,66.5
5,4,34.5,-98.7,66.0
5,4,34.0,-97.6,66.2
5,4,33.6,-100.2,67.2
5,4,32.5,-107.4,68.3
5,4,28.1,-118.7,67.0
4,4,11.2,-126.1,52.9
5,4,33.8,-114.2,66.3
5,4,35.4,-113.7,67.2
5,4,35.5,-111.1,66.6
5,4,35.1,-107.1,65.4
5,4,34.6,-102.6,64.4
5,4,34.1,-98.6,63.9
5,4,33.9,-96.2,64.1
5,4,33.9,-96.7,65.3
5,4,33.9,-101.5,67.3
5,4,32.7,-110.9,68.9
5,4,26.5,-123.3,66.1
3,4,-2.3,-116.7,38.1
5,4,34.3,-116.2,65.8
5,4,35.2,-116.5,66.1
5,4,34.9,-114.4,65.1
5,4,34.3,-110.7,63.8
5,4,33.8,-106.1,62.6
5,4,33.5,-101.4,61.9
5,4,33.4,-97.6,61.9
5,4,33.6,-96.0,62.9
5,4,34.0,-97.8,64.9
5,4,34.4,-103.7,67.6
5,4,33.2,-114.0,69.5
5,4,25.0,-125.6,64.6
5,4,-41.9,26.8,84.5
5,4,34.4,-117.5,64.9
5,4,34.6,-118.7,64.8
5,4,34.0,-116.9,63.6
5,4,33.2,-113.2,62.2
5,4,32.7,-108.6,61.0
5,4,32.6,-103.7,60.3
5,4,32.8,-99.7,60.5
5,4,33.4,-97.7,61.8
5,4,34.2,-98.9,64.2
5,4,35.1,-104.3,67.4
5,4,34.4,-113.9,69.9
5,4,26.6,-124.6,65.2
5,4,-24.1,51.6,60.7
5,4,34.3,-117.6,63.9
5,4,34.2,-119.7,63.7
5,4,33.2,-118.4,62.5
5,4,32.4,-115.2,61.1
5,4,32.0,-110.9,60.0
4,4,32.0,-106.4,59.5
4,4,32.5,-102.6,59.9
5,4,33.4,-100.6,61.4
5,4,34.6,-101.4,64.1
5,4,35.8,-106.0,67.6
5,4,35.4,-114.3,70.2
5,4,27.2,-122.5,64.7
5,4,34.3,-115.9,63.1
5,4,34.1,-119.2,63.0
5,4,33.1,-118.5,61.8
5,4,32.2,-115.6,60.6
4,4,32.0,-111.7,59.8
4,4,32.4,-107.7,59.8
5,4,33.3,-104.8,60.9
5,4,34.7,-104.1,63.3
5,4,36.2,-106.4,66.7
5,4,36.7,-112.0,69.9
5,4,31.2,-118.5,67.1
5,4,-38.3,24.5,79.6
5,4,34.9,-115.4,63.0
5,4,34.2,-117.6,62.4
5,4,33.4,-116.3,61.4
5,4,33.1,-113.3,60.8
5,4,33.6,-110.1,61.1
5,4,34.7,-107.8,62.7
5,4,36.3,-107.6,65.5
5,4,37.4,-110.0,68.8
5,4,34.8,-113.9,68.9
3,4,6.0,-98.9,37.5
5,4,33.5,-105.0,61.8
5,4,35.6,-113.2,63.3
5,4,35.2,-114.5,62.9
5,4,35.2,-112.7,62.9
5,4,36.0,-110.5,64.1
5,4,37.3,-109.3,66.6
5,4,37.4,-109.6,69.0
5,4,27.9,-107.6,61.7
5,4,-4.2,23.8,73.7
5,4,33.9,-102.3,62.6
5,4,36.5,-108.9,64.6
5,4,37.1,-109.3,65.5
5,4,37.5,-107.7,67.1
5,4,34.2,-104.7,66.2
3,4,-4.0,-69.6,22.0
4,4,27.0,-90.5,57.7
5,4,33.0,-98.7,63.5
4,4,25.3,-93.4,57.4
5,4,-41.0,48.4,84.0
5,4,8.2,30.0,75.3
5,3,-33.8,-101.0,68.4
5,3,-32.1,-125.2,71.0
3,3,-13.6,175.8,21.6
5,3,-26.8,22.3,72.4
5,3,-27.3,-144.2,69.3
3,3,10.6,-45.3,28.3
3,3,-0.2,140.2,28.8
4,3,12.2,95.6,52.0
5,3,-3.4,23.6,71.1
2,3,-12.9,-22.6,19.6
4,3,-23.1,113.1,49.9
5,3,22.0,81.5,63.1
4,3,22.8,101.4,57.5
3,3,-9.7,-49.1,26.2
4,3,12.8,-135.4,47.5
2,3,-5.0,-17.4,17.4
5,3,-33.8,40.8,85.9
4,2,-35.6,-109.3,59.7
5,2,-36.8,-74.3,69.4
5,2,-29.2,54.3,66.3
5,2,-19.3,46.7,64.5
4,2,-8.5,108.6,40.7
3,2,-2.2,-47.6,30.9
5,2,-27.2,28.1,66.4
3,2,-19.0,-33.0,31.3
4,2,-16.7,-78.3,51.2
4,2,-16.3,-93.0,48.0
5,2,-15.2,-134.4,62.8
4,2,-20.5,75.7,59.2
5,2,-5.9,-138.0,62.4
3,2,-17.6,-58.9,39.8
5,2,25.9,26.5,78.4
4,2,-19.1,-142.0,55.4
5,2,36.5,38.9,81.1
4,2,-13.0,91.9,47.3
5,2,3.4,-141.0,61.7
3,2,-18.5,-64.9,36.9
5,2,42.4,62.2,79.1
4,2,-19.8,-21.9,45.9
5,2,20.0,-109.3,62.7
5,2,36.5,125.0,66.3
4,2,-28.2,-106.4,51.9
2,2,-13.3,-6.7,14.0
5,2,33.4,103.3,74.1
5,2,35.2,105.9,75.5
4,2,10.6,126.5,50.1
4,2,-13.9,102.4,43.5
3,2,-15.0,145.6,26.4
5,2,-11.3,45.1,65.4
5,2,-28.2,33.5,67.8
5,2,5.2,35.8,69.8
5,2,15.8,50.1,71.4
5,2,14.8,81.3,61.9
3,2,-22.7,-26.6,34.3
5,2,-4.8,20.2,65.3
5,2,19.4,23.7,78.4
5,2,23.6,28.7,79.9
5,2,20.4,31.6,77.3
5,2,18.1,44.3,73.5
4,2,8.9,120.4,44.7
5,2,-36.1,-123.6,69.4
3,2,-19.7,81.4,36.1
5,2,21.1,15.3,79.3
5,2,29.0,19.8,84.4
5,2,28.2,21.2,83.0
5,2,20.7,19.4,77.3
5,2,6.9,18.9,68.1
5,2,13.0,28.3,74.2
3,2,-12.5,70.3,29.6
5,2,26.0,12.1,81.9
3,2,12.0,-73.6,27.1
3,2,7.9,-50.6,21.6
5,2,25.2,15.8,79.1
4,2,6.4,28.6,55.7
5,2,15.2,23.3,75.5
4,2,-14.1,-62.8,43.6
3,2,-3.8,-38.2,21.6
3,2,-7.9,83.9,20.3
3,2,11.5,-76.3,22.2
3,2,12.4,-89.6,24.7
3,2,11.5,-77.0,20.5
5,2,26.7,15.0,77.8
4,2,6.4,49.6,42.4
5,2,20.2,18.7,75.8
4,2,-18.4,-60.4,44.7
3,2,3.5,-40.0,27.4
2,2,11.6,-60.6,16.3
2,2,10.9,-83.3,18.6
2,2,11.0,-68.2,13.9
5,2,29.3,17.0,77.1
5,2,23.8,36.8,61.4
5,2,-19.9,-164.6,71.9
5,2,30.2,43.1,76.2
5,2,-28.3,-97.2,62.1
4,2,13.4,-55.2,41.0
5,2,36.4,23.5,77.6
5,2,31.4,17.8,78.6
5,2,30.7,19.6,77.5
5,2,34.6,23.7,77.2
5,2,37.4,28.1,78.6
5,2,32.5,52.6,72.7
3,2,7.3,-17.4,32.4
4,2,24.9,63.7,59.5
5,2,42.4,31.6,80.1
5,2,37.7,30.0,77.9
5,2,36.8,36.0,76.5
5,2,32.8,59.9,68.8
5,2,40.2,-111.4,67.3
5,2,47.7,59.6,87.6
5,2,50.7,56.8,84.5
5,2,41.6,61.2,73.7
4,2,34.4,104.4,57.2
5,2,26.3,-100.3,66.1
4,2,-24.7,-122.8,50.3
3,2,-8.6,-61.1,28.6
2,2,23.2,-39.2,17.2
4,2,-9.5,77.6,53.9
4,2,9.8,97.9,55.7
3,2,-4.1,147.3,31.3
4,2,-1.9,-106.6,51.8
4,2,-35.4,-68.6,55.1
5,2,-22.0,34.9,67.8
5,2,21.5,50.7,76.4
5,2,31.4,73.1,77.5
5,2,28.8,95.1,70.4
4,2,13.6,131.7,49.5
4,2,-20.8,-98.2,49.7
5,2,17.8,25.5,79.9
5,2,35.4,45.6,86.2
5,2,38.8,60.4,84.5
5,2,37.4,70.9,80.6
5,2,33.2,82.8,74.3
5,2,23.6,110.1,60.2
5,2,-33.5,-89.9,66.4
4,2,-15.8,-93.6,45.2
5,2,6.9,12.6,73.6
4,2,15.2,-86.0,40.0
4,2,21.6,-97.1,46.0
4,2,21.2,-92.0,44.1
3,2,16.2,-71.2,36.7
5,2,33.5,59.6,78.2
5,2,29.8,70.2,72.7
4,2,20.8,113.0,54.4
5,2,-21.0,-136.5,62.6
5,2,17.6,10.1,78.1
4,2,18.7,-108.0,41.0
4,2,19.9,-118.2,44.2
4,2,18.7,-115.2,42.4
3,2,17.0,-102.0,37.1
3,2,14.1,-73.7,28.0
5,2,28.4,46.3,77.0
5,2,26.5,60.0,71.8
4,2,17.8,125.6,46.2
4,2,-22.0,77.6,59.2
4,2,-19.2,-90.4,55.6
5,2,24.4,10.6,79.4
3,2,15.2,-117.6,37.3
4,2,12.8,-126.5,40.7
3,2,10.6,-122.7,39.3
3,2,9.9,-109.8,33.9
3,2,10.6,-84.4,24.0
5,2,24.8,39.9,75.6
5,2,24.8,52.8,71.5
4,2,19.8,117.3,47.5
5,2,-16.1,61.3,61.8
4,2,-23.5,-93.9,58.0
2,2,-2.8,-1.5,12.9
5,2,30.1,16.3,78.0
3,2,11.2,-115.1,32.4
3,2,6.3,-124.0,37.4
3,2,3.6,-119.8,37.2
3,2,3.8,-106.5,32.0
3,2,7.3,-80.6,20.5
5,2,20.7,44.2,71.4
5,2,21.8,63.5,65.0
3,2,18.3,144.6,36.6
5,2,-30.5,-111.6,67.2
3,2,9.5,-26.7,31.5
5,2,33.9,32.0,74.2
3,2,11.2,-101.2,25.8
3,2,4.0,-111.7,32.8
3,2,1.6,-105.5,32.6
3,2,4.4,-87.2,24.9
5,2,14.8,50.0,67.2
5,2,17.6,67.6,60.8
4,2,20.4,127.8,40.1
5,2,45.6,31.8,85.0
2,2,13.7,-82.3,19.7
3,2,9.2,-83.7,21.9
2,2,14.0,-57.8,12.2
4,2,14.5,67.8,59.5
4,2,19.6,107.0,45.4
5,2,27.0,-123.6,68.5
5,2,48.7,63.0,89.0
5,2,43.1,51.6,77.6
5,2,25.6,57.7,65.5
4,2,20.7,77.3,56.6
4,2,25.6,127.1,41.9
5,2,-29.0,-64.7,66.1
4,2,19.5,-29.8,53.4
5,2,35.4,150.9,70.8
5,2,40.7,116.6,62.0
4,2,24.6,-170.2,47.4
4,2,-28.1,63.9,51.9
4,2,-17.8,125.0,57.9
4,2,-36.8,83.0,55.2
5,2,-45.1,104.1,83.9
4,2,35.9,105.4,47.5
3,2,-21.8,140.9,32.9
5,2,-23.1,110.9,63.7
4,2,10.3,88.4,59.7
4,2,10.7,126.3,49.9
3,2,-22.6,-81.4,38.8
5,2,16.3,52.5,73.9
3,2,5.3,-61.0,38.2
3,2,-0.1,-42.3,32.3
4,2,15.2,143.7,50.1
5,2,-40.3,56.8,82.1
4,2,14.4,-14.7,43.1
2,2,-16.0,-27.0,14.8
5,2,-37.6,-93.5,66.4
4,2,18.7,-89.1,49.6
4,2,25.2,-91.8,55.4
4,2,24.1,-82.9,52.7
4,2,15.7,-60.0,43.1
4,2,16.2,147.7,47.6
5,2,-37.9,42.6,81.6
5,2,23.0,-137.7,66.5
4,2,-6.2,-92.8,43.3
4,2,20.4,-103.7,48.2
4,2,27.3,-116.4,55.8
4,2,27.7,-116.2,55.5
4,2,25.9,-106.9,51.4
4,2,22.2,-88.0,44.3
3,2,11.5,-47.2,31.2
3,2,3.6,-179.2,26.6
4,2,-17.1,-90.0,55.2
4,2,-7.4,-128.7,57.8
4,2,21.3,-119.7,47.6
4,2,22.5,-132.5,52.6
4,2,20.9,-132.7,52.3
4,2,19.0,-125.2,48.7
4,2,17.6,-110.5,42.5
3,2,16.0,-86.1,33.7
4,2,20.5,125.0,48.4
5,2,21.7,-127.9,64.6
3,2,2.7,-36.4,25.5
4,2,-16.1,-146.3,58.3
4,2,17.3,-127.3,43.8
4,2,14.3,-139.4,49.0
4,2,11.1,-138.8,49.4
4,2,9.0,-130.8,46.3
3,2,8.5,-116.3,40.0
3,2,9.7,-93.2,30.1
2,2,10.6,-40.6,15.5
5,2,17.2,-141.3,65.8
3,2,9.0,-37.8,31.1
4,2,-12.8,-138.1,48.5
3,2,13.1,-125.9,39.3
4,2,6.7,-138.0,46.0
4,2,2.3,-136.9,47.8
4,2,0.2,-128.5,45.5
3,2,0.8,-113.9,39.4
3,2,4.3,-91.1,28.7
2,2,11.4,-37.8,10.4
3,2,16.7,-46.3,39.8
3,2,12.4,-115.5,33.6
4,2,2.6,-129.6,42.7
4,2,-2.9,-127.4,45.7
4,2,-4.3,-117.1,43.4
3,2,-1.4,-99.5,35.8
3,2,6.5,-69.8,20.6
3,2,16.8,177.5,25.9
4,2,26.7,-63.6,50.1
4,2,-32.0,-86.1,59.4
3,2,14.8,-20.4,36.0
5,2,18.0,-138.5,62.5
3,2,10.6,-109.3,31.9
3,2,0.8,-114.7,39.3
3,2,-1.9,-106.0,39.1
3,2,1.8,-87.8,31.4
2,2,13.3,-50.2,12.8
4,2,12.0,95.8,53.9
2,2,7.5,-20.5,19.3
5,2,37.8,-103.7,72.6
5,2,47.5,58.8,81.2
3,2,14.5,-91.5,26.8
3,2,9.2,-87.4,27.7
2,2,14.7,-62.8,18.4
5,2,5.6,56.9,61.2
4,2,28.6,-42.2,55.6
5,2,44.7,104.0,69.1
4,2,32.4,116.7,51.3
4,2,-35.1,68.2,54.9
4,2,16.6,-76.8,54.3
5,2,-44.0,103.0,67.8
3,2,-22.6,-78.0,30.9
3,2,-3.4,-72.5,31.6
3,2,-3.6,-58.0,29.9
3,2,-5.6,-69.4,31.0
4,2,-34.7,-79.7,52.0
4,2,9.3,-76.3,44.7
4,2,8.4,-59.9,43.3
4,2,-22.8,148.1,56.1
3,2,-8.3,-39.8,21.0
4,2,-9.2,-97.7,41.5
4,2,17.1,-91.2,51.6
4,2,24.3,-86.3,58.5
4,2,21.9,-72.7,54.9
4,2,9.6,-46.9,41.4
3,2,-0.6,-65.9,34.1
4,2,-31.7,-119.9,57.5
5,2,29.7,-108.8,62.1
5,2,31.6,-105.2,62.4
4,2,29.4,-94.0,58.3
4,2,23.5,-74.5,50.6
3,2,7.8,-36.4,34.1
5,2,-35.8,89.1,67.4
4,2,-11.4,-89.5,51.8
2,2,-7.9,-18.1,13.1
4,2,1.7,-105.5,50.0
4,2,28.2,-124.5,59.7
5,2,29.9,-127.4,61.6
4,2,28.8,-122.4,59.3
4,2,26.7,-110.8,54.3
4,2,23.6,-92.1,47.3
3,2,17.4,-62.3,37.6
5,2,1.3,-139.2,63.8
3,2,4.9,-50.5,32.1
4,2,-1.3,-133.5,59.2
4,2,24.1,-136.9,56.9
4,2,22.8,-140.1,58.2
4,2,20.7,-135.7,56.1
4,2,18.9,-125.7,51.6
4,2,17.7,-110.2,45.1
3,2,16.6,-87.5,36.7
3,2,12.4,-47.4,25.5
5,2,-16.2,-144.3,69.0
4,2,12.5,-69.8,42.8
4,2,-8.4,-147.7,57.8
4,2,17.3,-142.8,53.2
4,2,13.6,-145.5,55.1
4,2,10.7,-140.5,53.6
4,2,9.0,-130.3,49.3
4,2,8.8,-115.0,42.6
3,2,10.1,-93.2,33.3
3,2,11.6,-57.1,21.3
5,2,-19.7,-148.5,69.0
4,2,17.3,-70.9,45.7
4,2,-3.2,-145.2,53.2
4,2,10.9,-142.3,49.8
4,2,5.3,-144.6,53.0
4,2,1.7,-139.3,52.5
4,2,0.3,-128.8,48.9
4,2,1.1,-113.7,42.3
3,2,4.3,-92.6,32.5
2,2,9.7,-59.1,18.5
5,2,-27.2,-143.3,71.1
4,2,22.6,-76.0,50.1
3,2,-6.5,-121.2,36.0
4,2,7.6,-136.3,46.2
4,2,-0.2,-138.4,51.0
4,2,-4.3,-131.9,51.3
4,2,-5.0,-120.0,47.6
4,2,-2.3,-103.0,40.0
3,2,4.0,-79.0,27.9
2,2,13.8,-27.7,11.3
4,2,24.6,-64.1,47.0
5,2,25.7,-136.6,67.3
4,2,3.5,-128.5,44.9
4,2,-3.6,-125.0,48.3
4,2,-5.2,-113.9,46.3
3,2,-2.0,-97.2,39.1
3,2,5.8,-73.6,26.6
2,2,17.4,-20.2,14.4
4,2,24.9,-49.8,42.1
5,2,38.4,-110.0,71.8
3,2,18.0,-106.8,35.1
4,2,4.7,-114.4,40.7
4,2,1.1,-104.4,40.2
3,2,5.1,-86.7,32.7
3,2,14.2,-61.2,21.6
3,2,21.1,-22.8,23.8
3,2,23.7,-35.1,34.0
4,2,34.7,-74.9,57.5
3,2,22.9,-93.0,34.7
3,2,14.4,-94.6,33.2
3,2,16.9,-79.2,29.3
3,2,23.8,-61.4,30.9
4,2,30.8,-61.0,45.9
5,2,31.8,-70.6,67.2
5,2,28.8,-180.0,61.3
4,2,30.8,-66.3,43.0
4,2,30.9,-48.6,55.7
4,2,12.3,150.4,50.7
5,3,-26.2,95.7,68.5
4,3,-4.0,-107.4,41.4
4,3,14.2,-97.4,52.5
4,3,15.0,-86.8,52.3
4,3,9.8,-95.0,49.5
4,3,-21.3,-113.6,44.3
4,3,23.3,-97.7,60.0
4,3,23.6,-84.2,59.0
4,3,18.4,-70.2,52.5
4,3,13.0,-64.1,46.4
4,3,11.8,-79.0,47.7
4,3,1.2,-115.0,50.6
5,3,27.2,-109.4,62.9
5,3,30.8,-101.7,65.0
5,3,28.9,-88.9,61.4
4,3,23.2,-72.0,54.2
4,3,14.4,-53.2,44.4
3,3,7.3,-42.4,36.2
4,3,9.5,-57.4,40.2
4,3,11.3,-94.5,50.9
4,3,-21.5,-129.9,52.3
5,3,32.2,-119.7,66.1
5,3,32.4,-112.9,64.6
5,3,30.3,-101.2,60.3
4,3,26.4,-84.8,54.1
4,3,20.0,-63.6,46.0
3,3,9.4,-37.2,34.3
4,3,-11.5,-88.9,51.4
3,3,4.7,-35.2,29.9
4,3,12.7,-73.6,45.4
4,3,7.1,-122.9,57.6
5,3,29.4,-133.0,64.1
5,3,29.4,-130.8,63.7
5,3,28.0,-123.2,60.5
4,3,26.1,-111.1,55.6
4,3,23.8,-94.4,49.5
4,3,20.1,-72.6,42.3
3,3,12.7,-42.9,32.8
4,3,-18.7,-89.2,55.7
3,3,8.3,-41.1,32.2
4,3,15.7,-87.8,50.9
5,3,1.3,-141.9,60.4
5,3,24.3,-142.0,61.3
5,3,22.5,-140.1,60.7
4,3,20.6,-133.2,57.7
4,3,19.2,-122.4,53.0
4,3,18.2,-107.6,47.0
4,3,17.4,-88.4,40.1
3,3,15.5,-62.9,32.5
3,3,6.6,-16.4,21.5
3,3,12.9,-50.8,36.4
4,3,18.7,-100.7,56.3
4,3,-6.9,-143.7,52.3
4,3,17.7,-146.4,58.2
4,3,14.4,-144.3,58.0
4,3,12.0,-137.1,55.3
4,3,10.8,-126.2,50.7
4,3,10.8,-111.6,44.4
3,3,11.8,-92.8,36.9
3,3,12.9,-68.2,28.7
3,3,11.1,-30.6,20.8
3,3,15.4,-52.1,36.7
4,3,21.9,-101.9,57.7
4,3,-3.2,-136.9,46.2
4,3,11.6,-146.4,55.5
4,3,7.1,-144.1,56.1
4,3,4.3,-136.9,54.2
4,3,3.3,-126.0,50.0
4,3,4.1,-111.8,43.8
3,3,6.5,-94.1,36.0
3,3,10.0,-71.7,27.2
2,3,12.5,-41.8,19.9
3,3,11.5,-17.4,23.4
3,3,18.6,-59.6,39.0
4,3,25.4,-105.2,59.8
3,3,-4.9,-113.0,31.2
4,3,7.8,-142.8,52.9
4,3,1.9,-140.2,54.5
4,3,-1.2,-132.1,53.0
4,3,-1.6,-120.4,48.8
4,3,0.4,-105.4,42.2
3,3,4.7,-87.3,33.7
3,3,10.0,-65.7,24.9
3,3,14.1,-42.9,20.8
3,3,15.9,-37.2,25.0
3,3,19.7,-60.1,37.0
4,3,27.0,-97.3,56.4
5,3,23.9,-136.0,63.5
4,3,3.6,-135.9,51.3
4,3,-1.7,-129.6,51.9
4,3,-2.9,-118.7,49.0
4,3,-0.8,-104.5,43.0
3,3,4.1,-88.0,35.0
3,3,10.3,-70.9,27.7
3,3,15.5,-59.2,26.7
3,3,19.5,-65.0,34.7
4,3,26.5,-89.4,50.8
5,3,36.4,-122.8,71.0
4,3,13.2,-126.8,45.3
4,3,3.4,-125.2,48.1
4,3,0.6,-114.9,46.4
4,3,2.9,-101.2,41.0
3,3,8.7,-87.0,34.7
3,3,15.4,-78.2,33.3
4,3,22.4,-83.5,41.8
5,3,34.2,-103.3,60.7
4,3,16.6,-117.9,43.6
4,3,9.8,-112.7,43.2
4,3,11.5,-101.9,40.2
3,3,18.1,-94.3,39.9
4,3,28.6,-96.9,49.9
5,3,37.9,-92.4,68.2
4,3,29.9,-101.0,47.3
4,3,26.2,-103.9,46.1
4,3,35.5,-95.3,56.2
4,3,-16.2,-172.2,47.3
5,3,38.6,140.0,76.0
5,3,-50.5,53.7,88.8
4,3,6.6,-126.1,52.2
5,3,21.1,-119.7,61.5
5,3,22.7,-113.9,62.5
5,3,17.1,-120.1,60.1
4,3,-8.5,-128.8,46.3
5,3,27.0,-118.3,65.2
5,3,28.5,-109.2,65.0
5,3,26.9,-101.6,62.7
5,3,24.5,-100.8,61.0
5,3,20.6,-111.8,61.1
4,3,6.9,-132.2,57.0
5,3,28.3,-124.7,65.9
5,3,30.6,-117.6,66.6
5,3,30.1,-108.1,64.2
5,3,28.1,-98.0,60.8
4,3,25.6,-90.4,57.8
4,3,23.7,-89.8,56.9
4,3,22.2,-100.5,59.0
5,3,16.8,-122.9,61.6
4,3,-12.7,-133.5,47.8
5,3,30.0,-127.9,66.6
5,3,30.0,-120.9,64.9
5,3,28.9,-111.5,61.8
4,3,27.2,-100.7,58.1
4,3,25.1,-90.1,54.5
4,3,23.1,-82.5,52.0
4,3,21.9,-81.7,52.0
4,3,21.9,-91.3,55.3
5,3,20.6,-111.9,60.9
5,3,9.3,-138.9,61.2
5,3,27.6,-136.2,65.2
5,3,27.3,-131.7,64.2
5,3,26.3,-124.1,61.4
4,3,25.1,-114.3,57.8
4,3,23.9,-103.0,53.8
4,3,22.6,-91.2,50.1
4,3,21.2,-81.1,47.3
4,3,20.3,-76.2,46.7
4,3,20.5,-80.4,49.3
4,3,21.6,-95.7,55.6
5,3,20.2,-121.4,63.1
4,3,2.3,-145.0,56.9
5,3,24.0,-141.1,63.2
5,3,22.7,-137.1,61.9
4,3,21.3,-130.0,59.2
4,3,20.3,-120.7,55.5
4,3,19.7,-109.8,51.4
4,3,19.3,-97.8,47.4
4,3,18.9,-86.1,44.1
4,3,18.6,-77.2,42.5
4,3,18.8,-74.9,43.6
4,3,20.2,-82.8,48.4
4,3,22.0,-101.3,56.7
5,3,20.8,-129.3,65.3
4,3,-6.3,-130.5,41.8
5,3,19.7,-144.0,61.0
4,3,17.4,-139.9,59.7
4,3,15.7,-132.8,57.0
4,3,14.7,-123.5,53.3
4,3,14.6,-112.5,49.1
4,3,15.0,-100.5,44.8
4,3,15.8,-88.7,41.4
3,3,16.6,-79.5,39.8
4,3,17.7,-76.7,41.3
4,3,19.6,-84.1,46.8
4,3,22.3,-102.3,56.0
5,3,23.2,-130.0,66.2
3,3,-4.8,-118.5,34.0
4,3,15.8,-144.6,58.9
4,3,12.6,-140.6,58.0
4,3,10.6,-133.7,55.6
4,3,9.8,-124.7,52.1
4,3,10.0,-114.2,48.0
4,3,11.2,-103.0,43.8
4,3,12.9,-92.2,40.4
3,3,14.8,-84.0,39.0
4,3,16.8,-81.8,40.9
4,3,19.4,-88.8,46.7
4,3,22.9,-105.8,56.3
5,3,25.8,-131.2,66.9
3,3,-6.6,-92.8,20.5
4,3,13.3,-143.2,56.9
4,3,9.3,-139.3,56.4
4,3,7.0,-132.1,54.3
4,3,6.4,-122.9,51.0
4,3,7.2,-112.7,47.0
4,3,9.1,-102.3,43.1
4,3,11.8,-93.6,40.6
4,3,14.6,-89.2,41.0
4,3,17.9,-92.4,45.3
4,3,22.2,-105.0,53.9
5,3,27.5,-125.9,65.1
4,3,17.7,-130.4,54.0
4,3,10.5,-139.1,55.2
4,3,6.7,-133.3,54.1
4,3,5.4,-124.9,51.6
4,3,6.0,-115.5,48.2
4,3,8.3,-106.5,44.9
4,3,11.5,-100.0,43.2
4,3,15.4,-98.8,44.9
4,3,20.3,-105.5,51.1
5,3,27.1,-120.3,61.3
5,3,31.1,-132.3,66.9
4,3,16.6,-135.9,53.1
4,3,10.1,-133.2,53.2
4,3,7.6,-125.7,51.5
4,3,8.2,-117.2,48.8
4,3,11.2,-110.6,47.0
4,3,16.0,-108.9,48.4
4,3,22.8,-115.0,54.7
5,3,32.4,-125.9,65.1
4,3,18.7,-131.1,52.5
4,3,13.9,-127.1,51.7
4,3,14.5,-121.1,50.7
4,3,19.1,-118.6,52.0
4,3,27.9,-121.9,58.5
5,3,34.6,-113.9,64.4
4,3,27.7,-123.7,54.4
4,3,25.4,-124.4,54.8
5,3,32.7,-120.5,60.1
5,3,14.9,27.1,78.1
4,3,30.5,-91.8,56.7
3,4,-0.7,-117.2,34.7
4,4,9.6,-134.1,49.9
5,4,-27.0,22.4,69.7
4,4,15.5,-138.7,56.9
4,4,16.7,-140.1,58.9
4,4,13.8,-138.9,55.9
4,4,4.7,-128.8,43.9
5,4,18.6,-140.0,60.1
5,4,20.3,-140.8,62.5
5,4,20.5,-141.0,63.1
5,4,19.3,-141.3,62.3
4,4,16.2,-140.9,59.1
4,4,9.3,-135.3,50.4
3,4,-5.9,-103.0,25.8
5,4,19.4,-139.8,60.2
5,4,21.5,-140.8,63.1
5,4,22.4,-140.6,64.4
5,4,22.6,-140.4,65.0
5,4,22.3,-140.6,65.0
5,4,21.1,-141.3,64.2
5,4,18.7,-141.9,62.0
4,4,13.8,-139.7,56.2
4,4,3.1,-125.8,41.0
5,4,21.9,-140.8,62.9
5,4,23.0,-140.8,64.4
5,4,23.5,-140.1,65.2
5,4,23.6,-139.6,65.5
5,4,23.5,-139.4,65.7
5,4,23.1,-139.8,65.6
5,4,22.2,-140.9,65.2
5,4,20.5,-142.0,63.7
4,4,17.0,-141.7,59.9
4,4,9.7,-135.2,50.2
3,4,-6.8,-94.6,21.4
4,4,22.7,-137.2,56.6
5,4,22.0,-140.8,62.3
5,4,23.1,-141.1,64.1
5,4,23.6,-140.5,64.9
5,4,23.9,-139.6,65.3
5,4,23.9,-138.8,65.5
5,4,23.9,-138.5,65.7
5,4,23.7,-138.8,65.8
5,4,23.3,-139.9,65.8
5,4,22.3,-141.3,65.2
5,4,20.3,-142.4,63.3
4,4,16.1,-140.8,58.1
4,4,6.7,-129.0,44.5
5,4,22.6,-141.0,62.5
5,4,23.4,-141.3,64.0
5,4,23.7,-140.7,64.8
5,4,23.8,-139.7,65.1
5,4,23.9,-138.7,65.2
5,4,23.9,-138.2,65.3
5,4,23.9,-138.2,65.5
5,4,23.8,-138.8,65.7
5,4,23.4,-140.2,65.8
5,4,22.5,-141.7,65.1
5,4,20.4,-142.4,62.8
4,4,15.6,-139.3,56.4
3,4,4.1,-121.1,38.6
5,4,22.9,-141.1,62.4
5,4,23.5,-141.5,63.8
5,4,23.6,-140.8,64.5
5,4,23.7,-139.8,64.7
5,4,23.7,-138.9,64.9
