bin_impactAngle,bin_neckSection,latitude,longitude,impactAngle
4,3,12.7,-77.4,40.3
3,3,8.4,-63.6,33.4
3,3,3.9,-50.0,26.3
3,3,0.2,-40.2,20.7
3,3,-0.9,-41.1,20.4
3,3,-0.1,-53.7,26.2
3,3,0.7,-73.7,35.5
4,3,-0.6,-99.2,46.6
4,3,-7.7,-129.3,58.2
5,3,18.2,-144.3,63.2
5,3,18.7,-139.5,62.4
5,3,18.8,-133.1,60.4
4,3,18.3,-125.2,57.5
4,3,17.4,-116.0,53.7
4,3,15.9,-105.4,49.2
4,3,13.9,-93.4,43.9
3,3,11.2,-79.9,37.8
3,3,7.8,-64.8,30.9
3,3,3.8,-48.2,23.2
2,3,-0.5,-31.3,15.2
2,3,-2.8,-22.8,10.9
2,3,-1.7,-34.5,16.5
3,3,0.1,-54.6,26.3
3,3,0.9,-79.0,37.9
4,3,-0.7,-107.8,50.7
5,3,-8.5,-140.5,62.3
5,3,13.5,-148.6,62.3
5,3,13.8,-144.2,61.4
4,3,13.8,-138.1,59.4
4,3,13.5,-130.7,56.5
4,3,12.9,-122.0,52.8
4,3,12.1,-112.0,48.4
4,3,10.9,-100.5,43.3
3,3,9.4,-87.3,37.5
3,3,7.3,-72.3,30.9
3,3,4.6,-54.9,23.4
2,3,1.1,-34.0,14.5
2,3,-1.0,-31.2,14.6
3,3,0.8,-56.2,26.9
3,3,1.5,-83.2,40.0
4,3,0.0,-114.4,53.9
5,3,-6.9,-148.3,64.2
5,3,8.0,-152.9,61.6
5,3,8.1,-149.4,61.2
4,3,8.0,-144.3,59.7
4,3,7.8,-137.7,57.2
4,3,7.6,-129.9,53.9
4,3,7.2,-120.8,49.8
4,3,6.8,-110.3,45.1
3,3,6.2,-98.3,39.7
3,3,5.5,-84.5,33.5
3,3,4.4,-68.4,26.6
2,3,2.9,-49.2,18.6
2,3,0.5,-22.1,7.9
2,3,0.2,-29.2,13.6
3,3,1.6,-56.9,27.2
4,3,2.3,-85.4,41.1
4,3,1.6,-117.9,55.6
5,3,-2.9,-152.2,64.5
5,3,2.1,-152.4,61.1
5,3,1.9,-148.2,60.2
4,3,1.6,-142.5,58.3
4,3,1.5,-135.6,55.5
4,3,1.4,-127.4,51.9
4,3,1.4,-118.0,47.6
4,3,1.5,-107.1,42.6
3,3,1.6,-94.8,36.9
3,3,1.8,-80.5,30.5
3,3,1.9,-63.8,23.3
2,3,1.9,-43.4,14.9
2,3,1.9,-33.1,15.3
3,3,2.6,-60.6,28.9
4,3,3.3,-89.3,42.9
4,3,3.6,-122.3,57.5
5,3,2.1,-154.5,63.5
5,3,-3.3,-153.2,61.1
5,3,-4.0,-149.7,60.8
4,3,-4.5,-144.5,59.4
4,3,-4.7,-138.0,57.0
4,3,-4.6,-130.2,53.7
4,3,-4.4,-121.1,49.6
4,3,-3.8,-110.7,44.8
3,3,-3.0,-98.7,39.3
3,3,-1.9,-85.1,33.1
3,3,-0.6,-69.2,26.0
2,3,1.0,-50.4,17.9
2,3,2.6,-25.4,7.4
2,3,3.3,-31.1,14.0
3,3,3.4,-57.9,27.3
4,3,4.1,-86.1,41.2
4,3,5.6,-118.4,56.0
5,3,8.0,-152.3,64.9
5,3,-9.1,-149.4,61.4
5,3,-9.9,-144.8,60.7
4,3,-10.3,-138.8,58.8
4,3,-10.3,-131.4,56.0
4,3,-9.9,-122.7,52.4
4,3,-9.0,-112.7,47.9
4,3,-7.7,-101.4,42.7
3,3,-5.9,-88.5,36.7
3,3,-3.6,-73.8,29.9
3,3,-0.8,-57.1,22.2
2,3,2.1,-37.7,13.5
1,3,4.9,-12.7,3.1
1,3,5.3,-10.8,4.2
2,3,4.4,-34.7,15.2
3,3,4.2,-58.3,27.1
4,3,4.8,-84.7,40.2
4,3,7.3,-115.4,54.5
5,3,12.9,-148.5,65.3
5,3,-13.5,-145.5,61.8
5,3,-14.6,-140.6,61.3
4,3,-15.1,-134.2,59.5
4,3,-14.9,-126.4,56.6
4,3,-14.0,-117.2,52.9
4,3,-12.6,-106.8,48.3
4,3,-10.5,-95.1,42.8
3,3,-7.6,-82.0,36.5
3,3,-4.2,-67.6,29.5
3,3,-0.4,-52.0,21.8
2,3,3.1,-37.0,14.5
2,3,5.0,-30.2,11.8
2,3,4.9,-39.3,16.9
3,3,4.5,-57.8,26.4
3,3,5.1,-81.3,38.1
4,3,8.0,-109.4,51.4
5,3,15.5,-141.1,64.0
5,3,-15.3,-142.3,61.5
5,3,-17.3,-137.9,61.9
5,3,-18.2,-131.6,60.8
4,3,-18.1,-123.8,58.4
4,3,-17.2,-114.7,54.9
4,3,-15.4,-104.4,50.4
4,3,-12.6,-92.9,45.0
3,3,-9.1,-80.4,38.7
3,3,-4.9,-67.4,31.7
3,3,-0.7,-54.8,24.8
2,3,2.6,-46.0,20.0
3,3,4.1,-46.6,20.2
3,3,4.3,-58.0,26.0
3,3,4.9,-76.9,35.4
4,3,7.6,-101.5,47.1
4,3,15.4,-130.4,60.0
5,3,-16.1,-136.6,60.6
5,3,-18.7,-131.5,61.4
5,3,-19.6,-124.5,60.3
4,3,-19.2,-115.9,57.7
4,3,-17.6,-106.1,53.8
4,3,-14.8,-95.4,48.8
4,3,-11.1,-84.0,42.9
3,3,-6.7,-72.6,36.4
3,3,-2.3,-62.9,30.3
3,3,1.0,-57.9,26.7
3,3,2.8,-61.2,27.7
3,3,3.9,-73.5,33.4
4,3,6.3,-93.0,42.4
4,3,12.9,-118.0,53.9
5,3,28.0,-138.2,64.3
4,3,-14.8,-130.9,58.5
4,3,-17.9,-125.2,59.8
4,3,-18.8,-117.6,58.8
4,3,-18.0,-108.6,56.0
4,3,-15.7,-98.8,51.8
4,3,-12.2,-88.7,46.5
4,3,-8.0,-79.3,40.7
3,3,-3.8,-72.3,35.7
3,3,-0.5,-70.4,33.2
3,3,1.9,-75.8,34.6
4,3,4.6,-89.1,40.1
4,3,10.3,-108.9,48.8
4,3,23.8,-130.2,59.9
4,3,-13.5,-123.2,56.5
4,3,-15.7,-115.9,56.7
4,3,-15.4,-107.2,54.5
4,3,-13.1,-98.1,50.7
4,3,-9.6,-89.8,45.9
4,3,-5.6,-83.9,41.5
3,3,-1.9,-82.8,39.0
3,3,1.7,-88.5,39.9
4,3,6.7,-101.5,44.5
4,3,17.0,-119.4,52.7
5,3,35.2,-117.5,62.9
4,3,-8.2,-119.5,52.4
4,3,-10.6,-111.9,52.7
4,3,-9.8,-103.8,50.3
4,3,-6.8,-97.3,46.7
4,3,-2.8,-94.9,43.8
4,3,2.1,-98.9,43.4
4,3,9.8,-110.0,46.7
4,3,25.4,-121.9,54.9
4,3,-0.4,-117.7,47.8
4,3,-2.8,-111.6,48.1
4,3,-0.7,-107.4,46.4
4,3,4.7,-108.7,45.4
4,3,15.3,-116.0,47.9
4,3,34.9,-108.1,58.0
4,3,11.5,-117.2,44.4
4,3,12.2,-116.1,45.3
4,3,24.2,-115.6,48.7
4,3,31.9,-94.8,49.8
4,4,3.2,-145.4,59.1
5,4,4.3,-144.1,60.1
5,4,3.7,-143.7,60.2
4,4,1.2,-144.9,59.7
5,4,6.1,-144.9,60.4
5,4,7.5,-142.4,61.1
5,4,7.8,-140.4,61.1
5,4,7.2,-139.5,61.0
5,4,5.7,-140.3,60.8
5,4,3.0,-142.9,60.7
4,4,-1.3,-146.4,59.7
5,4,8.0,-144.6,61.3
5,4,9.2,-141.7,61.6
5,4,9.7,-138.8,61.4
5,4,9.6,-136.4,61.0
5,4,9.1,-135.1,60.6
5,4,8.1,-135.2,60.5
5,4,6.5,-137.1,60.7
5,4,4.1,-140.6,61.0
5,4,0.6,-145.2,60.9
4,4,-4.9,-148.3,58.7
5,4,8.2,-145.9,61.5
5,4,9.5,-143.0,61.9
5,4,10.3,-139.7,61.7
5,4,10.5,-136.5,61.1
5,4,10.5,-133.6,60.4
4,4,10.1,-131.5,59.8
4,4,9.4,-130.6,59.4
4,4,8.4,-131.1,59.5
4,4,7.1,-133.3,60.0
5,4,5.2,-137.3,60.8
5,4,2.5,-142.6,61.5
5,4,-1.6,-147.9,60.9
5,4,8.6,-146.3,61.9
5,4,9.7,-143.2,62.1
5,4,10.2,-139.7,61.7
5,4,10.5,-136.2,60.9
4,4,10.5,-132.7,59.9
4,4,10.2,-129.8,59.1
4,4,9.8,-127.7,58.4
4,4,9.2,-126.7,58.0
4,4,8.4,-127.1,58.1
4,4,7.4,-129.2,58.8
4,4,6.1,-133.1,59.9
5,4,4.2,-138.6,61.2
5,4,1.3,-145.0,62.0
5,4,-3.1,-150.0,60.6
5,4,8.4,-146.8,62.1
5,4,9.1,-143.8,62.1
5,4,9.6,-140.2,61.5
5,4,9.8,-136.5,60.6
4,4,9.8,-132.9,59.6
4,4,9.6,-129.5,58.5
4,4,9.3,-126.6,57.5
4,4,8.9,-124.5,56.8
4,4,8.4,-123.5,56.5
4,4,7.9,-123.8,56.7
4,4,7.2,-125.7,57.4
4,4,6.2,-129.3,58.7
5,4,5.0,-134.6,60.3
5,4,3.1,-141.2,61.9
5,4,0.2,-148.0,62.4
5,4,7.9,-145.9,62.1
5,4,8.3,-142.6,61.7
5,4,8.5,-139.0,60.8
4,4,8.5,-135.2,59.8
4,4,8.5,-131.4,58.6
4,4,8.3,-127.9,57.4
4,4,8.1,-124.8,56.3
4,4,7.8,-122.5,55.5
4,4,7.5,-121.1,55.1
4,4,7.1,-120.9,55.2
4,4,6.6,-122.2,55.8
4,4,6.1,-125.2,57.1
4,4,5.3,-129.9,58.9
5,4,4.2,-136.1,60.9
5,4,2.6,-143.5,62.6
5,4,0.0,-150.2,62.5
5,4,6.5,-146.5,62.0
5,4,6.8,-143.1,61.5
5,4,6.9,-139.5,60.6
4,4,6.9,-135.6,59.4
4,4,6.8,-131.8,58.1
4,4,6.7,-128.1,56.9
4,4,6.6,-124.7,55.7
4,4,6.4,-121.9,54.7
4,4,6.2,-120.0,54.1
4,4,6.0,-119.1,53.9
4,4,5.8,-119.5,54.3
4,4,5.5,-121.5,55.3
4,4,5.1,-125.1,56.9
4,4,4.6,-130.5,59.0
5,4,3.9,-137.4,61.3
5,4,2.6,-145.1,63.0
5,4,0.6,-151.6,62.4
5,4,4.9,-148.3,61.9
5,4,5.0,-145.2,61.6
5,4,5.0,-141.7,60.8
4,4,5.0,-137.9,59.7
4,4,4.9,-134.0,58.5
4,4,4.9,-130.1,57.1
4,4,4.8,-126.4,55.8
4,4,4.7,-123.1,54.6
4,4,4.7,-120.5,53.7
4,4,4.6,-118.7,53.2
4,4,4.6,-118.0,53.2
4,4,4.5,-118.7,53.7
4,4,4.4,-121.0,54.9
4,4,4.3,-125.1,56.8
4,4,4.1,-130.8,59.1
5,4,3.8,-138.0,61.5
5,4,3.1,-146.0,63.3
5,4,1.8,-152.3,62.4
5,4,3.2,-147.1,61.7
5,4,3.1,-143.8,61.1
5,4,3.0,-140.2,60.2
4,4,2.9,-136.3,59.0
4,4,2.9,-132.5,57.7
4,4,2.9,-128.7,56.3
4,4,2.9,-125.1,55.1
4,4,2.9,-122.0,54.0
4,4,3.0,-119.6,53.2
4,4,3.0,-118.1,52.8
4,4,3.1,-117.8,52.9
4,4,3.3,-118.9,53.6
4,4,3.4,-121.5,55.0
4,4,3.5,-125.9,57.0
4,4,3.7,-131.8,59.3
5,4,3.8,-139.2,61.8
5,4,3.7,-147.0,63.4
5,4,3.3,-152.7,62.0
5,4,1.7,-148.5,61.6
5,4,1.4,-145.4,61.3
5,4,1.1,-141.9,60.5
4,4,1.0,-138.1,59.4
4,4,0.9,-134.2,58.2
4,4,0.9,-130.4,56.8
4,4,0.9,-126.7,55.5
4,4,1.1,-123.4,54.4
4,4,1.2,-120.8,53.5
4,4,1.4,-119.0,52.9
4,4,1.7,-118.3,52.9
4,4,2.0,-119.1,53.5
4,4,2.3,-121.3,54.7
4,4,2.7,-125.3,56.6
4,4,3.2,-131.0,58.9
5,4,3.7,-138.2,61.4
5,4,4.4,-146.1,63.3
5,4,5.0,-152.2,62.5
5,4,-0.0,-146.9,61.4
5,4,-0.5,-143.6,60.9
4,4,-0.8,-139.9,60.0
4,4,-0.9,-136.1,58.9
4,4,-1.0,-132.3,57.6
4,4,-0.9,-128.6,56.3
4,4,-0.7,-125.3,55.1
4,4,-0.5,-122.5,54.2
4,4,-0.1,-120.6,53.6
4,4,0.3,-119.7,53.4
4,4,0.7,-120.1,53.8
4,4,1.3,-122.1,54.9
4,4,1.9,-125.7,56.5
4,4,2.7,-131.0,58.7
5,4,3.6,-137.8,61.1
5,4,4.9,-145.4,63.0
5,4,6.3,-151.6,62.6
5,4,-1.2,-146.6,61.3
5,4,-1.9,-143.3,60.8
5,4,-2.3,-139.7,60.0
4,4,-2.5,-135.9,59.0
4,4,-2.5,-132.2,57.8
4,4,-2.3,-128.7,56.6
4,4,-2.1,-125.7,55.5
4,4,-1.7,-123.4,54.8
4,4,-1.2,-122.0,54.4
4,4,-0.6,-121.8,54.5
4,4,0.1,-123.1,55.2
4,4,0.9,-126.0,56.5
4,4,1.9,-130.6,58.4
5,4,3.3,-136.8,60.5
5,4,5.0,-143.9,62.4
5,4,7.2,-150.2,62.7
5,4,-1.5,-147.6,61.0
5,4,-2.5,-144.6,61.0
5,4,-3.1,-141.2,60.5
4,4,-3.5,-137.5,59.6
4,4,-3.6,-133.9,58.5
4,4,-3.4,-130.6,57.5
4,4,-3.1,-127.7,56.5
4,4,-2.6,-125.6,55.8
4,4,-2.0,-124.6,55.5
4,4,-1.2,-124.9,55.8
4,4,-0.3,-126.7,56.6
4,4,0.9,-130.3,58.0
4,4,2.5,-135.4,59.8
5,4,4.5,-141.8,61.6
5,4,7.2,-148.2,62.4
5,4,-1.6,-147.2,60.7
5,4,-2.8,-144.2,60.8
5,4,-3.6,-140.8,60.4
4,4,-4.0,-137.3,59.6
4,4,-4.0,-134.0,58.7
4,4,-3.8,-131.1,57.8
4,4,-3.3,-129.0,57.2
4,4,-2.5,-128.0,56.9
4,4,-1.6,-128.4,57.1
4,4,-0.3,-130.4,57.8
4,4,1.3,-134.2,59.1
5,4,3.4,-139.4,60.6
5,4,6.3,-145.4,61.8
5,4,10.2,-149.7,60.9
5,4,-1.0,-146.9,60.1
5,4,-2.5,-144.2,60.5
5,4,-3.4,-141.0,60.3
4,4,-3.8,-137.8,59.7
4,4,-3.7,-135.0,59.0
4,4,-3.3,-132.9,58.5
4,4,-2.5,-132.0,58.2
4,4,-1.4,-132.5,58.3
4,4,0.2,-134.6,59.0
4,4,2.3,-138.4,60.0
5,4,5.2,-143.3,61.0
5,4,9.2,-147.9,61.0
4,4,-0.6,-145.6,59.8
5,4,-2.0,-142.9,60.1
4,4,-2.6,-140.1,59.9
4,4,-2.6,-137.8,59.5
4,4,-2.0,-136.5,59.2
4,4,-0.8,-136.6,59.2
4,4,1.0,-138.3,59.6
5,4,3.6,-141.6,60.2
5,4,7.2,-145.7,60.6
4,4,1.5,-145.7,59.1
4,4,-0.0,-143.6,59.7
4,4,-0.4,-141.6,59.7
4,4,0.3,-140.7,59.6
4,4,2.0,-141.4,59.7
4,4,4.8,-143.7,59.9
4,4,9.0,-146.5,59.5
4,4,3.4,-144.9,58.9
4,4,4.1,-144.4,59.1
4,4,6.6,-145.4,59.0
5,3,28.7,-138.7,64.2
5,3,26.2,-139.8,62.9
3,3,7.0,-44.9,24.7
3,3,2.9,-32.7,21.8
4,3,2.5,-125.1,58.2
4,3,20.1,-86.4,55.4
4,3,-3.2,-94.1,48.3
4,3,14.6,-98.2,50.8
3,3,-1.2,-75.2,39.7
5,3,21.1,69.8,63.1
5,3,-18.7,-118.8,62.0
4,3,14.4,-106.0,58.4
3,3,2.6,-57.2,30.7
5,3,3.5,16.1,70.2
2,3,5.5,173.6,12.7
3,3,-2.3,123.3,36.3
5,3,-20.0,-126.3,65.7
5,3,7.8,-125.5,62.7
3,3,5.5,-63.3,33.2
5,3,20.3,-137.4,68.9
2,3,5.9,159.0,19.0
3,3,3.9,-52.9,33.4
3,3,9.2,-35.7,22.3
3,3,7.2,-7.0,22.2
4,3,-10.2,-91.5,47.8
5,3,-19.0,-139.2,70.2
4,3,0.8,-83.0,44.4
3,3,11.6,-34.2,24.5
4,3,21.6,-89.1,55.4
5,3,-18.5,-107.3,61.3
5,3,-19.3,-112.6,63.3
5,3,-18.7,-141.1,66.6
3,3,13.8,-32.3,27.8
5,3,22.3,-147.2,66.5
4,3,21.3,-70.5,50.4
3,3,17.1,-40.8,35.2
5,3,21.7,-146.0,66.9
4,3,22.7,-64.8,50.7
3,3,12.9,-18.3,32.8
4,3,25.8,-79.3,54.9
5,2,25.5,-96.2,65.1
4,2,-12.6,-89.4,52.9
4,2,15.8,79.2,49.0
5,2,40.1,-71.7,63.2
4,2,7.7,-24.9,42.2
4,2,21.7,-113.3,42.6
5,2,-44.1,55.6,85.5
5,2,-43.0,50.7,83.2
5,2,-49.0,55.3,86.2
5,2,-47.4,65.4,81.0
5,2,-39.0,101.4,65.3
4,2,-26.8,-77.7,44.6
3,2,7.0,-51.4,38.5
5,2,-29.1,59.1,64.9
5,2,-45.7,44.6,83.2
5,2,-36.5,85.2,66.2
3,2,-13.4,-59.0,32.7
4,2,28.9,-45.6,56.8
4,2,-15.6,-39.5,46.4
5,2,-40.9,35.5,81.5
4,2,-31.3,98.2,59.3
4,2,-13.2,-119.1,55.5
5,2,-24.6,-87.0,60.2
5,2,-28.3,31.7,70.7
4,2,-26.7,111.9,53.0
4,2,7.8,103.1,42.1
5,2,-20.1,-116.1,64.0
4,2,-23.1,116.0,50.0
4,2,25.2,-77.7,53.8
5,2,-12.3,-130.3,64.0
4,2,-21.3,103.8,53.0
5,2,12.1,71.6,60.3
5,2,24.3,-118.9,66.7
5,2,-6.4,-131.6,62.6
4,2,-15.6,120.8,44.6
5,2,2.8,-138.7,63.0
5,2,-16.4,78.2,60.3
4,2,14.7,-88.4,52.1
4,2,4.0,-118.0,56.3
5,2,-13.0,69.6,62.2
5,2,21.1,26.1,76.2
2,2,0.6,-13.2,18.7
4,2,9.0,-103.9,50.8
5,2,-8.8,56.6,65.3
4,2,13.3,-79.5,41.2
5,2,-3.5,45.9,67.0
3,2,16.7,-37.9,28.2
5,2,23.5,27.9,63.7
5,2,1.2,41.7,66.6
3,2,3.3,130.4,33.2
3,2,11.2,155.7,38.1
5,2,37.2,-120.3,71.8
3,2,15.3,-51.9,28.7
5,2,38.8,67.7,70.5
5,2,41.3,62.9,72.9
5,2,39.9,48.3,69.4
5,2,28.2,31.3,66.8
5,2,14.5,33.0,66.2
5,2,2.6,54.4,62.3
3,2,4.3,114.9,39.2
4,2,33.1,-77.8,57.9
4,2,12.7,-19.2,47.5
3,2,21.6,-174.0,39.6
4,2,21.4,87.4,51.2
4,2,13.7,87.9,49.0
3,2,14.3,124.6,34.5
5,2,-45.4,64.3,83.0
4,2,9.6,-47.4,45.0
4,2,11.4,93.2,54.9
5,2,35.8,-90.5,72.7
4,2,-26.0,-24.6,57.4
5,2,-35.8,-75.1,61.9
5,2,27.7,-61.3,65.2
2,2,24.7,-26.7,17.0
2,2,-21.2,-7.3,19.4
4,2,24.2,74.4,47.6
3,2,21.7,124.0,33.5
3,2,-2.4,-54.6,39.5
5,2,-29.0,167.4,64.5
5,2,-39.9,137.8,62.1
4,2,-33.3,161.2,52.6
4,2,23.0,63.9,49.8
5,2,-51.0,83.4,80.9
5,2,-39.2,71.2,68.8
5,2,-29.8,77.2,60.3
4,2,-26.4,94.0,52.6
4,2,-28.4,129.7,43.5
4,2,23.9,53.3,54.5
5,2,34.5,107.1,73.8
5,2,-29.6,-70.9,67.2
5,2,-53.0,57.0,88.8
5,2,-40.6,45.1,77.2
5,2,-27.0,47.7,69.3
5,2,-19.3,55.3,64.7
5,2,-16.3,66.0,60.1
4,2,-16.7,82.2,53.7
4,2,-21.0,111.8,43.6
4,2,17.4,164.3,51.3
4,2,-23.6,-40.1,59.8
5,2,-48.1,38.2,85.8
5,2,-33.8,30.9,77.8
2,2,-13.4,-77.2,17.9
2,2,-10.6,-77.9,19.4
2,2,-12.2,-65.7,15.1
5,2,-10.6,57.5,63.5
4,2,-12.0,69.4,58.6
4,2,-15.2,90.5,50.3
3,2,-21.5,137.7,35.8
5,2,36.2,-99.2,74.0
5,2,-30.8,-60.9,60.9
5,2,-41.8,25.0,83.4
3,2,-12.6,-87.9,20.6
3,2,-6.3,-100.1,27.3
3,2,-2.9,-100.3,30.0
3,2,-2.4,-94.0,28.9
3,2,-4.9,-81.2,23.5
2,2,-11.9,-53.9,10.3
5,2,-11.2,59.2,62.8
4,2,-13.6,74.3,56.9
4,2,-17.2,105.5,45.2
4,2,27.0,-43.7,46.6
5,2,-33.8,-102.8,69.7
3,2,-12.1,-94.4,22.7
3,2,-6.1,-111.0,30.5
3,2,-1.9,-114.8,34.6
3,2,0.4,-112.5,35.7
3,2,0.7,-105.7,33.9
3,2,-1.1,-94.3,29.2
3,2,-5.4,-75.8,20.1
5,2,-12.5,48.4,67.5
5,2,-14.5,56.9,64.3
4,2,-16.1,75.2,57.4
4,2,-18.3,117.3,42.1
3,2,-13.5,-23.3,36.4
5,2,-25.3,-132.5,69.9
3,2,-10.9,-106.8,27.8
3,2,-6.5,-120.1,34.3
3,2,-3.0,-123.7,37.6
3,2,-0.9,-122.0,38.4
3,2,-0.1,-116.4,37.0
3,2,-0.6,-107.1,33.3
3,2,-2.8,-93.1,27.0
2,2,-7.1,-69.9,16.1
5,2,-16.6,43.6,70.2
5,2,-18.1,51.8,67.5
5,2,-18.5,71.9,60.2
4,2,-18.4,121.5,41.9
5,2,26.7,-93.9,61.6
3,2,-16.0,-45.0,39.9
5,2,-11.7,-146.4,64.3
3,2,-12.6,-99.7,27.3
3,2,-10.6,-120.2,34.7
3,2,-7.8,-127.4,38.5
3,2,-5.6,-128.3,40.0
3,2,-4.1,-125.1,39.4
3,2,-3.6,-118.5,36.9
3,2,-4.0,-108.1,32.5
3,2,-5.6,-92.9,25.8
2,2,-8.5,-66.9,15.1
5,2,-20.1,38.9,73.4
5,2,-21.0,45.7,71.3
5,2,-20.6,65.5,64.3
4,2,-18.4,116.3,45.0
3,2,15.3,-28.2,31.4
3,2,-13.0,-51.4,38.0
5,2,-2.8,-150.1,61.9
3,2,-14.0,-112.9,34.6
3,2,-13.2,-124.9,39.4
4,2,-11.6,-129.0,41.3
4,2,-10.2,-128.3,41.3
3,2,-9.1,-123.9,39.7
3,2,-8.6,-116.2,36.5
3,2,-8.7,-104.7,31.6
3,2,-9.3,-87.4,24.6
2,2,-9.7,-52.7,14.4
5,2,-22.7,37.7,75.5
5,2,-22.8,44.7,73.3
5,2,-21.8,66.5,65.6
4,2,-17.3,123.7,43.5
4,2,21.1,-89.8,54.8
3,2,-9.8,-60.2,37.8
4,2,9.1,-150.1,58.4
3,2,-13.3,-96.2,32.3
4,2,-16.9,-116.1,40.1
4,2,-17.0,-123.9,43.0
4,2,-16.2,-125.5,43.5
4,2,-15.2,-122.7,42.2
3,2,-14.3,-116.3,39.5
3,2,-13.6,-105.9,35.2
3,2,-12.9,-90.1,29.3
3,2,-11.0,-61.7,20.9
5,2,-24.9,39.8,76.8
5,2,-24.2,44.5,74.9
5,2,-23.1,61.2,69.1
4,2,-19.0,106.7,51.5
3,2,-2.5,-44.3,27.2
5,2,5.2,-144.7,63.3
3,2,-15.6,-98.6,38.0
4,2,-19.7,-111.9,43.8
4,2,-20.7,-116.5,45.6
4,2,-20.4,-115.8,45.1
4,2,-19.5,-110.8,42.9
3,2,-18.1,-101.5,39.2
3,2,-16.1,-86.6,33.9
3,2,-11.4,-58.7,25.7
5,2,-27.7,46.8,77.1
5,2,-26.2,51.4,74.8
5,2,-24.4,66.4,69.1
4,2,-19.4,106.3,53.3
2,2,4.5,-28.5,17.0
5,2,7.5,-132.3,60.3
3,2,-10.9,-82.3,35.0
4,2,-18.9,-97.5,43.9
4,2,-21.6,-102.2,46.5
4,2,-21.9,-100.9,46.1
4,2,-20.8,-94.5,43.6
3,2,-18.1,-82.2,39.1
3,2,-11.5,-58.2,31.0
5,2,-31.4,56.4,77.6
5,2,-29.1,61.1,74.8
5,2,-26.3,73.6,69.3
4,2,-20.5,104.8,56.1
5,2,29.0,31.6,78.4
4,2,8.9,-111.0,52.4
5,2,-13.8,18.0,79.2
3,2,-6.1,-68.6,32.5
4,2,-14.8,-80.0,41.9
4,2,-17.1,-80.4,43.7
4,2,-15.8,-73.4,41.5
3,2,-9.2,-55.1,34.0
5,2,-34.9,65.3,79.1
5,2,-32.4,70.7,75.7
5,2,-28.8,80.8,70.4
4,2,-22.7,103.0,59.9
3,2,-3.1,161.2,29.4
3,2,-3.5,-62.6,39.0
3,2,3.3,-43.6,31.8
3,2,11.1,-82.3,39.9
5,2,-5.9,23.3,74.6
5,2,-25.7,36.5,82.6
5,2,-33.6,49.0,84.5
5,2,-36.3,59.2,83.5
5,2,-36.3,67.6,81.3
5,2,-34.6,75.4,77.9
5,2,-31.3,84.8,73.0
5,2,-25.7,100.3,64.7
4,2,-13.5,132.1,47.2
5,2,36.0,77.4,73.6
4,2,-30.0,-67.3,58.6
3,2,16.2,-39.3,23.4
5,2,37.6,-121.5,68.6
5,2,3.3,32.8,69.6
5,2,-19.3,45.3,76.6
5,2,-28.6,59.0,79.0
5,2,-31.5,71.7,77.8
5,2,-30.5,83.9,74.1
5,2,-26.4,98.3,67.4
4,2,-17.3,120.7,54.7
2,2,9.4,179.7,16.5
4,2,-25.2,103.0,47.7
4,2,29.1,-93.3,52.3
5,2,-1.4,55.4,64.6
5,2,-16.3,68.5,68.4
5,2,-20.9,84.6,67.2
5,2,-18.5,103.4,60.6
4,2,-7.8,130.9,45.1
4,2,-2.7,-113.6,54.5
3,2,25.4,-47.6,35.3
4,2,11.9,89.7,49.2
4,2,-0.5,101.0,48.9
3,2,2.3,127.7,38.5
3,2,-11.2,-48.4,26.9
4,2,35.6,-59.7,57.8
4,2,1.8,89.7,49.2
4,2,5.3,120.0,46.6
4,2,-34.7,76.6,56.3
4,2,-32.7,172.8,60.0
3,2,-28.8,-55.5,38.0
3,2,-29.1,-50.6,39.5
4,2,-28.9,-39.7,47.0
4,2,-18.9,-26.8,53.9
3,2,-25.1,-76.4,32.1
3,2,-19.7,-83.0,29.2
3,2,-19.2,-75.4,27.3
3,2,-22.2,-61.8,26.5
3,2,-25.6,-46.6,30.6
3,2,-27.8,-41.7,39.2
4,2,-32.1,-50.4,53.1
5,2,-26.9,-60.2,64.2
3,2,-15.5,-97.8,31.3
3,2,-9.3,-98.3,33.2
3,2,-7.9,-91.1,32.0
3,2,-10.4,-79.4,27.6
3,2,-15.7,-63.0,21.6
3,2,-21.5,-38.7,20.6
4,2,-7.9,120.0,46.4
4,2,-29.0,-46.9,45.2
5,2,-37.5,-70.1,64.8
3,2,-11.7,-108.4,33.9
3,2,-3.7,-111.6,38.9
4,2,0.2,-107.4,40.5
3,2,0.5,-99.1,38.8
3,2,-2.3,-87.3,33.7
3,2,-7.9,-71.6,25.4
2,2,-15.7,-47.6,15.5
5,2,35.1,53.8,60.2
3,2,-20.5,-15.0,35.8
4,2,-31.7,-62.6,52.4
5,2,-39.7,-96.1,73.0
3,2,-5.6,-120.4,39.4
4,2,1.3,-121.9,44.4
4,2,5.1,-118.0,46.3
4,2,6.1,-110.7,45.2
4,2,4.6,-100.4,41.4
3,2,0.7,-87.1,34.8
3,2,-5.8,-69.3,24.7
2,2,-15.4,-36.6,11.0
5,2,11.5,31.5,63.5
3,2,-22.4,-31.9,38.2
4,2,-33.8,-80.0,59.1
4,2,-2.8,-129.7,43.8
4,2,3.0,-130.9,48.1
4,2,6.6,-127.7,49.8
4,2,8.1,-121.5,49.2
4,2,7.8,-112.7,46.4
