bin_impactAngle,bin_neckSection,latitude,longitude,impactAngle
2,1,-3.5,-78.1,11.2
3,1,-2.4,-106.7,24.9
3,1,-1.4,-113.5,29.4
3,1,-0.8,-112.2,29.8
3,1,-0.8,-104.6,26.9
3,1,-1.4,-89.7,20.5
1,1,-3.1,-48.4,2.9
5,1,-8.7,45.7,68.4
4,1,7.1,-77.9,42.7
4,1,-6.6,-116.0,57.2
2,1,-2.4,-77.3,12.4
3,1,-5.0,-106.0,26.0
3,1,-5.4,-113.0,30.2
3,1,-5.3,-111.7,30.5
3,1,-5.0,-104.2,27.6
3,1,-4.4,-89.2,21.4
5,1,-6.0,9.6,69.7
5,1,-4.7,41.8,69.4
4,1,4.4,-73.1,40.5
4,1,1.3,-114.3,55.7
3,1,-3.9,-87.8,20.5
3,1,-7.7,-103.5,29.0
3,1,-8.8,-105.8,31.2
3,1,-8.5,-100.4,29.6
3,1,-7.0,-87.2,24.4
2,1,-1.5,-49.8,11.2
4,1,4.6,26.4,53.2
5,1,0.0,34.8,70.9
4,1,8.2,-100.6,50.4
2,1,4.0,-55.2,9.3
3,1,-6.3,-87.5,26.6
3,1,-8.4,-89.6,29.2
3,1,-7.3,-80.9,26.6
2,1,0.7,-47.2,14.0
5,1,-3.1,11.5,71.7
4,1,13.2,30.9,52.6
5,1,5.0,29.7,71.4
4,1,13.5,-74.5,40.7
5,1,10.2,13.3,67.0
5,1,-5.4,11.1,76.5
5,1,-11.0,14.2,78.8
5,1,-11.5,15.9,78.2
5,1,-7.6,15.7,75.4
5,1,1.2,15.3,70.5
5,1,13.8,19.0,64.9
5,1,17.7,19.4,67.3
5,1,2.8,43.6,67.2
3,1,17.4,-50.3,34.8
5,1,20.5,20.1,65.8
5,1,1.1,15.9,72.7
5,1,-5.7,19.1,74.9
5,1,-5.7,21.4,74.1
5,1,-1.4,22.7,71.9
5,1,3.5,25.9,70.2
5,1,1.9,42.0,67.2
4,1,3.2,108.6,42.0
4,1,-25.0,70.7,46.8
5,1,34.1,-131.5,73.0
5,1,36.3,44.0,78.6
5,1,36.1,60.4,64.4
5,1,29.9,27.2,68.8
5,1,9.5,23.6,69.5
5,1,1.5,28.4,70.4
5,1,-0.3,35.0,69.4
5,1,-0.6,48.4,65.7
4,1,1.3,86.9,51.5
3,1,21.3,-39.7,33.0
5,1,34.1,-79.4,60.8
5,1,-48.5,79.8,80.9
5,1,48.6,57.9,81.0
5,1,31.5,39.5,69.9
5,1,14.2,42.4,65.2
5,1,5.9,55.5,61.9
4,1,5.0,83.6,51.9
3,1,21.1,-177.4,23.3
4,1,15.9,125.4,51.5
4,1,-1.2,-97.2,48.9
4,1,19.8,-17.3,45.2
4,1,-22.4,96.1,44.4
4,1,35.5,120.3,54.6
4,1,24.9,100.9,48.2
3,1,24.0,139.0,35.2
5,1,-31.2,143.1,63.8
5,1,-51.8,82.2,88.9
3,1,-5.5,-49.6,29.0
4,1,-4.1,102.0,42.4
4,1,4.8,111.8,46.3
4,1,3.4,83.1,47.7
3,1,-0.8,-86.4,39.8
4,1,22.1,90.9,44.2
4,1,-9.3,102.0,52.6
5,1,-45.3,107.3,70.4
4,1,-28.5,82.2,57.1
4,1,-19.2,96.4,48.1
3,1,-23.3,137.5,35.2
3,1,2.5,156.8,31.6
5,1,-29.0,-50.9,65.3
5,1,-52.8,67.9,86.3
5,1,-29.5,45.8,69.5
5,1,-10.4,52.8,64.2
5,1,-2.7,66.0,60.8
4,1,-2.7,84.9,53.5
3,1,-11.0,119.7,37.7
4,1,-13.9,128.2,50.2
5,1,-34.1,-58.3,67.4
5,1,-47.3,45.4,82.2
5,1,-20.2,28.8,72.5
2,1,-11.9,-60.2,12.7
2,1,-10.7,-54.8,13.6
5,1,7.3,58.9,67.0
5,1,5.5,72.6,60.9
4,1,-0.5,96.5,49.2
3,1,-16.9,162.6,22.2
4,1,-26.9,-43.2,43.1
4,1,29.4,-47.9,47.7
4,1,-31.0,-59.1,54.5
5,1,-39.0,30.0,76.0
2,1,-7.2,-79.7,18.3
3,1,2.7,-93.3,32.2
3,1,6.0,-91.1,35.7
3,1,4.2,-80.2,32.4
2,1,-5.2,-53.9,18.2
5,1,7.9,61.3,65.7
4,1,3.7,77.4,57.7
3,1,-4.7,114.7,39.9
5,1,35.7,80.7,69.0
5,1,-35.4,-104.4,67.9
5,1,-28.6,15.7,74.3
3,1,0.9,-102.5,29.5
3,1,8.2,-111.6,39.4
4,1,11.5,-111.1,42.8
4,1,11.9,-104.6,41.9
3,1,9.4,-92.3,37.2
3,1,2.9,-71.1,26.6
5,1,6.2,50.1,68.8
5,1,3.0,59.7,64.0
4,1,-0.7,84.1,53.2
3,1,-11.8,160.1,21.1
3,1,-18.2,-38.4,35.0
5,1,-18.6,-139.1,60.2
2,1,-6.1,-86.1,15.7
3,1,3.4,-116.9,34.6
4,1,8.5,-124.9,42.2
4,1,11.1,-125.0,44.9
4,1,11.9,-119.9,44.3
4,1,11.0,-110.2,40.9
3,1,8.1,-95.0,34.2
3,1,1.8,-69.2,21.8
5,1,1.0,40.5,70.6
5,1,-1.5,49.0,66.9
4,1,-3.0,76.3,55.9
2,1,-10.3,174.4,16.5
3,1,-6.6,129.8,36.1
3,1,-16.5,-59.9,38.6
3,1,-3.4,-101.4,22.1
3,1,1.9,-125.8,36.5
4,1,5.1,-133.4,42.8
4,1,6.9,-134.1,45.1
4,1,7.7,-130.1,44.6
4,1,7.6,-122.0,41.7
3,1,6.4,-109.8,36.4
3,1,3.9,-91.4,27.9
2,1,-1.8,-55.4,11.1
5,1,-4.2,31.3,72.9
5,1,-5.4,40.5,69.8
4,1,-5.1,75.5,56.4
4,1,8.8,-88.7,46.9
4,1,-12.9,-81.4,44.5
3,1,-2.8,-121.7,32.5
4,1,-1.1,-134.7,40.8
4,1,0.1,-138.5,44.3
4,1,0.9,-137.1,45.0
4,1,1.4,-131.7,43.3
3,1,1.3,-122.6,39.5
3,1,0.8,-109.1,33.3
3,1,-0.4,-89.0,24.0
5,1,-5.6,25.7,75.3
5,1,-6.7,25.0,74.8
5,1,-7.0,34.2,72.2
4,1,-6.1,73.5,57.6
5,1,9.6,-156.7,67.4
4,1,-7.3,-91.0,46.6
3,1,-5.9,-121.1,33.6
4,1,-6.7,-134.2,41.6
4,1,-6.6,-138.1,44.9
4,1,-6.3,-136.8,45.4
4,1,-5.9,-131.5,43.5
3,1,-5.5,-122.4,39.7
3,1,-5.2,-108.9,33.6
3,1,-4.6,-88.7,24.6
5,1,-8.0,25.8,75.8
5,1,-7.3,24.7,75.3
5,1,-7.0,33.2,72.8
4,1,-6.7,71.7,58.8
5,1,2.3,-154.7,68.0
4,1,-0.9,-90.0,45.0
3,1,-4.4,-99.9,25.2
3,1,-10.2,-123.9,39.2
4,1,-12.3,-131.9,44.8
4,1,-13.0,-132.9,46.5
4,1,-12.8,-129.1,45.6
4,1,-12.2,-121.3,42.5
3,1,-11.1,-109.0,37.3
3,1,-9.0,-90.3,29.4
2,1,-3.5,-52.1,14.6
5,1,-9.5,31.0,74.6
5,1,-8.1,38.5,71.8
4,1,-7.7,71.2,59.7
4,1,3.9,-78.1,42.8
3,1,5.1,-78.5,39.6
2,1,-0.4,-84.4,20.0
3,1,-11.5,-113.6,38.9
4,1,-15.9,-121.9,45.6
4,1,-17.5,-122.4,47.5
4,1,-17.5,-117.7,46.4
4,1,-16.2,-108.2,42.7
3,1,-13.3,-92.8,36.4
3,1,-7.0,-65.4,25.1
5,1,-14.3,41.5,73.6
5,1,-11.7,48.0,70.2
5,1,-9.7,72.4,60.5
3,1,1.5,153.1,23.6
5,1,17.1,44.3,71.1
3,1,10.3,-55.1,30.0
3,1,7.1,-111.1,34.9
5,1,13.1,10.6,72.3
3,1,-8.2,-97.6,35.0
4,1,-15.3,-106.7,44.0
4,1,-17.9,-106.5,46.5
4,1,-17.6,-100.3,45.2
4,1,-14.7,-87.9,40.3
3,1,-7.3,-64.8,30.0
5,1,-19.4,53.0,73.0
5,1,-16.0,60.8,68.3
4,1,-11.8,82.3,58.5
3,1,1.5,145.6,27.9
3,1,14.3,-29.3,23.6
5,1,30.0,-139.5,70.2
5,1,25.8,18.6,71.4
3,1,2.1,-73.2,22.8
3,1,-8.5,-85.9,37.1
3,1,-11.2,-83.6,40.0
3,1,-8.3,-71.9,35.9
5,1,-23.9,58.3,75.2
5,1,-21.0,66.0,70.6
5,1,-16.3,80.1,63.0
4,1,-7.1,113.3,46.0
4,1,27.8,-98.3,56.4
5,1,38.0,30.5,75.2
5,1,0.9,29.7,72.9
5,1,-14.8,42.3,75.9
5,1,-20.7,54.1,75.5
5,1,-21.5,65.1,72.4
5,1,-18.6,78.3,66.3
4,1,-11.6,100.3,54.5
3,1,8.1,156.5,23.1
4,1,23.1,-86.3,48.3
4,1,-23.9,-81.5,46.0
4,1,25.6,-54.9,41.5
5,1,44.7,51.2,77.4
5,1,10.5,43.6,66.5
5,1,-6.8,55.8,67.5
5,1,-12.5,70.9,65.5
4,1,-10.8,90.1,58.2
4,1,-0.2,122.4,40.8
5,1,24.7,117.1,61.1
5,1,23.6,-38.8,61.4
5,1,37.0,-95.2,72.2
5,1,34.7,82.6,61.0
4,1,11.8,77.5,54.3
4,1,4.6,96.1,48.6
3,1,12.6,134.3,31.9
3,1,-0.9,168.1,32.5
4,1,31.9,-45.4,57.9
4,1,28.7,178.2,41.5
5,1,18.4,98.8,60.9
5,1,-39.4,100.5,61.9
4,1,-31.8,103.5,47.6
4,1,0.5,92.2,48.0
4,1,-26.6,90.3,47.5
5,1,-21.1,-61.7,62.9
3,1,-13.4,-53.8,26.7
4,1,40.7,91.4,57.8
4,1,-39.0,137.0,58.3
4,1,-31.2,151.7,43.1
4,1,8.9,56.8,51.1
4,1,-5.0,101.5,49.5
4,1,-4.4,-35.8,44.3
4,1,-27.6,78.7,59.0
2,1,-18.3,-58.5,16.6
2,1,-19.7,-42.5,12.7
3,1,-1.0,155.6,35.1
5,1,27.3,139.1,64.8
4,1,-35.0,-57.5,59.0
5,1,-27.5,51.0,68.7
3,1,-7.4,-83.7,26.1
3,1,-1.8,-81.2,31.4
3,1,-4.2,-67.8,27.0
3,1,-6.9,126.7,36.8
4,1,-26.8,-42.2,40.5
5,1,-39.6,-89.5,72.6
3,1,-9.5,-88.8,23.1
3,1,4.0,-101.6,38.6
4,1,9.5,-98.9,44.0
4,1,9.4,-89.3,42.8
3,1,4.1,-73.3,35.1
2,1,-11.4,-36.8,11.9
4,1,15.0,-96.3,57.2
5,1,41.0,-91.8,71.0
4,1,-29.1,-70.8,48.8
3,1,0.2,-108.0,33.9
4,1,10.6,-116.2,46.1
4,1,15.5,-114.6,50.8
4,1,16.7,-107.6,50.8
4,1,14.6,-96.0,46.8
3,1,8.8,-78.9,38.3
2,1,-4.2,-47.0,19.3
2,1,-12.9,175.9,15.5
4,1,22.4,-84.5,58.6
5,1,34.4,-119.9,67.6
5,1,-31.5,-102.0,61.0
4,1,4.8,-121.7,40.2
4,1,12.4,-128.8,49.6
4,1,16.5,-128.4,53.5
4,1,18.1,-123.4,53.9
4,1,17.7,-114.6,51.4
4,1,15.2,-102.0,46.3
3,1,10.1,-84.3,37.7
3,1,-0.1,-54.5,21.7
3,1,-7.4,156.2,22.4
5,1,1.5,20.4,67.7
3,1,10.3,-57.3,31.8
3,1,-18.6,-57.2,36.6
5,1,-30.7,-136.0,70.9
4,1,5.2,-131.9,43.2
4,1,10.6,-138.7,50.8
4,1,13.7,-138.9,53.9
4,1,15.1,-134.8,54.1
4,1,15.3,-127.2,51.9
4,1,14.1,-116.3,47.6
4,1,11.4,-101.3,40.9
3,1,6.4,-80.2,30.6
3,1,-0.5,117.5,39.9
2,1,-9.1,-174.9,11.4
4,1,-15.8,-71.5,40.5
5,1,-19.0,-146.6,62.9
4,1,2.5,-138.7,44.5
4,1,5.9,-145.4,50.8
4,1,8.0,-146.0,53.4
4,1,9.2,-142.6,53.5
4,1,9.6,-136.0,51.5
4,1,9.3,-126.5,47.6
4,1,8.0,-113.6,41.8
3,1,5.7,-96.2,33.6
3,1,1.5,-69.9,21.1
3,1,-3.3,129.3,33.8
4,1,-12.4,-87.8,46.1
4,1,-1.1,-146.1,48.6
4,1,0.3,-149.5,52.3
4,1,1.3,-148.2,53.3
4,1,1.9,-143.6,52.2
4,1,2.2,-136.1,49.3
4,1,2.1,-125.8,44.6
3,1,1.5,-112.0,38.2
3,1,0.3,-93.2,29.3
2,1,-1.7,-62.8,15.4
3,1,-4.4,135.2,31.4
4,1,-7.7,-95.6,48.3
4,1,-7.3,-145.7,49.3
4,1,-7.1,-149.1,52.8
4,1,-6.7,-148.0,53.6
4,1,-6.3,-143.4,52.4
4,1,-5.8,-136.0,49.4
4,1,-5.5,-125.7,44.7
3,1,-5.2,-111.9,38.3
3,1,-4.9,-93.0,29.6
2,1,-3.9,-62.1,16.4
3,1,-4.9,135.0,32.4
4,1,-2.3,-94.8,47.0
4,1,-11.8,-137.0,47.1
4,1,-13.7,-144.0,52.7
4,1,-14.3,-144.9,54.7
4,1,-14.3,-141.8,54.3
4,1,-13.9,-135.4,52.0
4,1,-13.1,-126.0,48.0
4,1,-12.0,-113.1,42.2
3,1,-10.3,-95.4,34.5
3,1,-6.9,-68.1,23.1
3,1,-6.3,129.7,36.4
4,1,-2.0,-106.1,54.5
4,1,2.7,-85.6,42.3
4,1,-14.5,-128.9,47.4
4,1,-18.6,-136.0,53.9
4,1,-20.3,-136.7,56.2
4,1,-20.7,-133.0,55.7
4,1,-20.1,-125.7,53.1
4,1,-18.7,-114.8,48.7
4,1,-16.1,-99.6,42.2
3,1,-11.6,-77.5,32.9
4,1,-9.6,120.2,43.4
2,1,3.2,179.6,13.9
3,1,10.7,153.7,30.3
3,1,7.1,-67.9,33.9
5,1,21.3,-148.3,66.3
4,1,-13.9,-117.4,45.7
4,1,-20.6,-124.3,54.0
4,1,-23.5,-124.4,56.9
4,1,-24.1,-119.9,56.5
4,1,-23.1,-111.3,53.6
4,1,-20.3,-98.5,48.5
4,1,-15.1,-80.0,40.4
3,1,-3.0,-44.8,24.0
3,1,-0.3,158.5,25.9
3,1,-0.2,-47.9,29.6
3,1,11.4,-51.9,27.2
5,1,24.1,-132.7,64.7
4,1,-8.8,-103.1,40.2
4,1,-18.4,-109.9,51.5
4,1,-22.3,-108.4,55.2
4,1,-22.6,-101.6,54.4
4,1,-19.8,-89.8,50.1
4,1,-13.1,-71.6,41.4
4,1,-11.5,124.4,46.9
2,1,8.4,-178.3,13.7
4,1,14.7,155.7,40.4
5,1,-28.6,-85.1,61.6
5,1,-25.7,-134.6,64.6
4,1,20.7,-99.2,50.4
3,1,1.6,-85.4,28.5
4,1,-11.1,-93.8,44.3
4,1,-15.4,-90.2,48.7
4,1,-14.1,-80.1,46.6
3,1,-6.8,-62.1,37.4
4,1,-8.0,131.1,43.8
3,1,20.3,-68.4,36.9
5,1,27.1,-101.5,60.2
2,1,19.1,-48.1,10.9
3,1,1.5,-75.7,30.4
3,1,-2.2,-70.1,34.6
3,1,3.8,-52.3,26.6
3,1,-1.9,135.4,38.9
5,1,-46.4,60.5,83.6
4,1,-9.0,-43.8,41.3
3,1,22.0,-38.1,27.9
5,1,38.7,-96.0,63.8
4,1,10.5,76.0,56.3
2,1,16.8,-45.0,11.4
4,1,3.0,123.3,40.2
5,1,-43.5,89.1,69.1
4,1,30.6,-67.8,45.5
4,1,29.0,115.3,47.4
3,1,22.4,141.9,33.5
4,1,-3.3,50.0,54.7
3,1,25.4,-18.6,34.1
5,1,29.1,-44.1,60.9
4,1,34.5,-40.5,54.8
4,1,-7.3,66.1,49.3
4,2,-29.1,-54.3,41.5
3,2,-27.0,-76.7,36.5
4,2,-33.3,-68.2,48.7
4,2,30.7,146.4,42.9
3,2,-19.7,-86.3,29.9
3,2,-11.3,-86.7,30.8
3,2,-12.4,-77.6,28.6
3,2,-17.6,-72.5,28.7
3,2,-26.2,-78.5,39.1
5,2,-34.3,-63.3,63.3
3,2,-7.0,-99.1,34.0
3,2,0.4,-94.9,38.8
3,2,0.1,-84.0,36.6
3,2,-5.0,-70.1,29.3
3,2,-12.0,-56.7,21.4
3,2,-16.6,-53.6,21.9
3,2,-20.8,-68.8,32.4
4,2,-33.6,-89.5,53.5
3,2,-2.6,-108.0,37.3
4,2,7.5,-107.7,46.1
4,2,10.7,-99.9,47.9
4,2,8.8,-88.0,44.2
3,2,2.8,-72.6,35.7
3,2,-6.7,-52.4,22.2
3,2,-18.5,-44.3,22.8
4,2,-23.0,-78.8,40.6
5,2,-40.4,-102.5,68.1
4,2,5.8,-118.9,45.3
4,2,14.0,-118.0,52.8
4,2,17.1,-111.2,54.6
4,2,16.5,-100.6,52.2
4,2,12.4,-86.7,45.9
3,2,4.7,-68.5,35.1
2,2,-8.1,-39.2,15.9
4,2,13.4,-45.8,43.7
3,2,20.3,-35.9,30.0
3,2,-17.8,-48.0,26.4
4,2,-24.9,-93.3,49.3
4,2,-17.3,-96.2,49.1
4,2,10.4,-129.0,50.6
4,2,16.8,-128.6,56.6
4,2,19.8,-123.3,58.2
4,2,20.1,-114.5,56.6
4,2,18.0,-102.5,52.1
4,2,13.3,-87.2,44.7
3,2,5.3,-66.8,33.1
4,2,15.7,-90.2,46.3
3,2,-16.9,-63.3,33.6
5,2,-27.8,-114.4,60.4
4,2,11.3,-138.2,53.4
4,2,16.1,-138.5,58.0
4,2,18.7,-134.5,59.3
4,2,19.5,-127.4,58.1
4,2,18.7,-117.4,54.7
4,2,16.3,-104.7,49.3
4,2,12.0,-88.5,41.5
3,2,5.0,-66.7,30.0
4,2,8.0,-82.8,42.5
2,2,-12.8,-13.6,17.6
4,2,-16.6,-84.0,43.5
5,2,-28.9,-138.3,68.9
4,2,9.1,-145.6,54.4
4,2,12.6,-146.3,58.2
4,2,14.7,-142.9,59.1
4,2,15.5,-136.6,57.7
4,2,15.3,-127.6,54.6
4,2,14.1,-116.0,49.7
4,2,11.5,-101.4,43.0
3,2,7.3,-82.4,33.7
2,2,0.3,-53.6,19.3
3,2,8.2,-22.2,26.6
2,2,-10.4,-26.1,18.7
4,2,-14.5,-93.8,47.8
5,2,-21.0,-147.3,64.4
4,2,4.6,-150.6,54.7
4,2,7.0,-151.5,57.8
4,2,8.5,-148.7,58.3
4,2,9.3,-143.1,57.0
4,2,9.4,-135.0,54.0
4,2,8.9,-124.6,49.5
4,2,7.7,-111.4,43.4
3,2,5.5,-94.8,35.5
3,2,2.0,-72.0,24.7
4,2,-7.8,68.8,59.6
3,2,4.6,-46.4,27.2
3,2,-8.1,-41.1,23.3
4,2,-11.9,-105.9,52.8
4,2,11.6,39.7,47.1
4,2,-0.5,-154.1,56.6
4,2,0.6,-153.1,58.0
4,2,1.5,-149.1,57.4
4,2,1.9,-142.7,55.2
4,2,2.1,-133.9,51.5
4,2,1.8,-122.8,46.3
3,2,1.2,-108.9,39.8
3,2,0.1,-91.0,31.3
2,2,-1.6,-65.3,19.6
4,2,5.7,-89.9,47.1
3,2,-5.3,-47.1,25.2
4,2,-8.0,-112.1,54.8
4,2,-7.4,-153.7,57.2
4,2,-7.0,-152.8,58.4
4,2,-6.5,-148.9,57.6
4,2,-6.1,-142.5,55.3
4,2,-5.7,-133.8,51.5
4,2,-5.5,-122.7,46.4
3,2,-5.2,-108.7,39.9
3,2,-5.0,-90.7,31.6
3,2,-4.3,-64.6,20.3
4,2,6.6,-87.0,46.5
3,2,-2.1,-46.1,24.0
4,2,-3.6,-111.4,53.9
4,2,-13.5,-149.3,56.7
4,2,-14.3,-150.4,59.2
4,2,-14.4,-147.8,59.3
4,2,-14.1,-142.4,57.6
4,2,-13.6,-134.4,54.4
4,2,-12.9,-124.0,49.8
4,2,-11.8,-110.8,43.9
3,2,-10.3,-93.8,36.4
3,2,-7.7,-70.1,26.3
5,2,14.3,56.9,65.3
4,2,-3.2,-117.3,59.3
3,2,3.9,-36.2,25.2
2,2,1.6,-37.6,19.4
4,2,0.3,-104.1,50.3
4,2,11.5,-126.1,41.7
4,2,-18.2,-143.1,57.7
5,2,-20.3,-144.1,60.6
5,2,-21.0,-141.1,60.8
4,2,-20.8,-135.1,59.0
4,2,-20.0,-126.2,55.5
4,2,-18.6,-114.5,50.6
4,2,-16.3,-99.5,44.2
3,2,-12.6,-79.7,35.7
3,2,-5.3,-47.9,22.3
2,2,6.7,-15.6,9.1
4,2,3.2,-90.8,43.8
5,2,18.2,-149.1,64.5
4,2,-20.7,-134.2,57.9
5,2,-24.2,-134.8,61.6
5,2,-25.5,-131.2,62.1
5,2,-25.4,-124.3,60.2
4,2,-24.1,-114.5,56.6
4,2,-21.5,-101.5,51.2
4,2,-17.3,-84.5,43.8
3,2,-9.9,-60.6,32.9
4,2,4.8,-77.3,43.2
3,2,5.9,-80.0,38.3
5,2,19.5,-137.4,63.2
4,2,-20.0,-123.7,56.3
5,2,-25.1,-123.1,61.2
5,2,-26.9,-118.0,61.9
4,2,-26.3,-109.2,59.6
4,2,-23.6,-97.1,54.9
4,2,-18.4,-80.9,47.6
3,2,-9.4,-58.1,35.8
4,2,-2.5,-100.6,49.9
3,2,8.6,-56.9,26.9
4,2,14.9,-112.3,52.5
4,2,-15.5,-112.7,51.7
4,2,-22.2,-110.6,58.2
4,2,-24.1,-103.5,59.1
4,2,-22.4,-92.7,56.0
4,2,-17.3,-78.0,49.2
3,2,-7.8,-57.3,37.3
5,2,-38.3,56.9,73.8
5,2,-26.6,-115.6,69.3
4,2,-10.8,-81.4,40.7
2,2,12.5,-37.1,17.5
4,2,12.9,-90.4,41.6
5,2,37.4,-117.6,66.9
4,2,-7.4,-102.6,43.8
4,2,-15.6,-99.3,51.9
4,2,-17.2,-90.3,52.7
4,2,-13.8,-77.5,48.0
3,2,-5.8,-60.1,37.8
2,2,10.2,-27.9,15.1
2,2,15.6,-27.7,13.0
3,2,12.7,-74.5,33.2
4,2,30.4,-111.8,56.7
3,2,-2.7,-93.4,39.5
4,2,-7.7,-85.5,43.8
3,2,-5.4,-72.7,40.0
3,2,1.9,-56.6,30.0
2,2,11.1,-38.8,16.8
2,2,13.9,-38.1,15.2
3,2,12.6,-62.1,26.2
4,2,21.2,-93.5,42.6
5,2,32.2,76.8,78.1
3,2,8.9,-86.5,30.1
3,2,2.9,-79.4,33.6
3,2,5.6,-68.4,29.3
3,2,10.2,-64.6,26.0
3,2,15.4,-77.7,31.7
4,2,34.5,-89.2,52.7
3,2,22.4,-77.8,29.7
3,2,16.1,-80.7,29.8
3,2,24.1,-83.4,36.5
4,2,13.7,178.0,54.4
5,2,25.2,-21.0,63.8
4,2,-30.3,-66.8,52.4
4,2,-20.3,-108.2,41.0
4,2,-15.5,-109.0,42.0
4,2,-25.6,-107.5,46.8
5,2,-43.0,116.8,81.1
4,2,-7.0,-114.3,42.3
4,2,-0.7,-108.8,44.5
4,2,-1.7,-101.9,42.8
4,2,-6.9,-100.0,41.1
4,2,-17.0,-106.5,44.5
4,2,-36.6,-102.1,59.3
4,2,2.7,-118.6,47.6
4,2,8.0,-111.7,50.1
4,2,8.1,-102.2,48.2
4,2,4.9,-92.9,43.7
3,2,0.2,-86.8,39.1
3,2,-5.0,-87.9,37.7
4,2,-12.1,-98.5,42.0
4,2,-26.8,-113.8,53.6
5,2,-4.0,30.8,71.9
4,2,5.4,-125.4,50.0
4,2,12.3,-120.8,54.6
4,2,14.6,-112.4,54.7
4,2,13.5,-101.9,51.6
4,2,9.9,-90.5,46.0
3,2,4.7,-79.8,39.2
3,2,-0.6,-72.6,33.4
3,2,-4.8,-73.2,32.0
3,2,-8.7,-84.7,36.9
4,2,-16.8,-105.3,47.4
5,2,-35.6,-120.0,64.2
4,2,10.4,-131.7,54.6
4,2,15.9,-127.4,58.3
4,2,18.0,-119.6,58.3
4,2,17.5,-109.4,55.5
4,2,14.7,-97.5,50.4
4,2,10.1,-84.3,43.3
3,2,4.1,-70.9,35.0
3,2,-1.8,-59.5,27.2
3,2,-5.8,-56.1,24.2
3,2,-7.7,-65.8,28.8
3,2,-10.8,-87.0,39.3
4,2,-20.5,-115.3,54.3
4,2,-27.0,-106.6,57.1
4,2,12.4,-138.4,57.5
5,2,16.7,-134.7,60.3
5,2,18.7,-128.0,60.2
4,2,18.8,-118.8,57.8
4,2,17.1,-107.6,53.5
4,2,13.8,-94.6,47.4
3,2,8.9,-79.9,39.5
3,2,2.7,-63.6,30.0
3,2,-3.7,-46.9,20.0
2,2,-7.9,-36.6,14.5
2,2,-8.6,-44.8,19.2
3,2,-9.0,-66.6,30.3
4,2,-12.5,-96.0,44.9
5,2,-24.4,-129.8,62.4
4,2,11.7,-144.7,58.9
5,2,15.0,-141.7,61.0
5,2,16.7,-136.0,60.7
4,2,17.2,-128.0,58.6
4,2,16.4,-118.1,54.9
4,2,14.5,-106.3,49.8
4,2,11.3,-92.6,43.2
3,2,6.8,-76.7,35.1
3,2,1.1,-57.8,25.0
2,2,-5.5,-33.6,12.2
3,2,-8.7,-44.5,20.4
3,2,-9.3,-75.2,35.5
4,2,-14.1,-110.1,52.6
5,2,-25.8,-143.3,66.3
4,2,8.7,-149.8,59.4
5,2,11.2,-147.2,60.9
5,2,12.7,-142.0,60.3
4,2,13.2,-134.6,58.1
4,2,12.9,-125.3,54.6
4,2,11.7,-114.1,49.7
4,2,9.7,-100.9,43.6
3,2,6.6,-85.2,36.1
3,2,2.4,-66.2,26.7
2,2,-3.0,-40.5,14.1
3,2,-7.8,-42.3,20.4
3,2,-8.7,-78.3,37.8
4,2,-13.2,-117.5,56.4
4,2,-18.5,-143.9,58.7
4,2,4.2,-153.3,59.5
5,2,5.9,-151.1,60.5
4,2,7.0,-146.3,59.8
4,2,7.6,-139.5,57.6
4,2,7.6,-130.8,54.1
4,2,7.0,-120.4,49.5
4,2,5.9,-108.0,43.8
3,2,4.2,-93.4,36.9
3,2,1.7,-75.5,28.6
2,2,-1.4,-52.2,17.8
3,2,5.3,-114.7,33.1
3,2,-6.4,-46.1,22.8
4,2,-7.9,-84.7,41.4
5,2,-11.3,-126.8,60.2
5,2,-0.8,-154.3,60.3
5,2,0.1,-150.8,60.2
4,2,0.7,-145.3,58.6
4,2,1.1,-137.8,55.7
4,2,1.1,-128.7,51.7
4,2,0.8,-117.7,46.7
4,2,0.3,-104.7,40.6
3,2,-0.6,-89.1,33.4
3,2,-1.8,-69.7,24.7
2,2,-3.0,-42.1,13.0
3,2,-4.9,-47.9,23.9
4,2,-6.6,-87.8,43.1
5,2,-8.0,-131.5,61.6
5,2,-7.2,-154.0,60.7
5,2,-6.7,-150.6,60.5
4,2,-6.3,-145.0,58.8
4,2,-6.0,-137.6,55.9
4,2,-5.7,-128.5,51.9
4,2,-5.5,-117.5,46.8
4,2,-5.3,-104.4,40.8
3,2,-5.1,-88.7,33.8
3,2,-4.6,-69.0,25.3
2,2,-3.4,-40.6,13.9
3,2,-3.2,-46.8,23.5
4,2,-4.9,-87.2,42.8
5,2,-4.2,-131.1,61.1
5,2,-13.1,-152.2,61.1
5,2,-13.4,-150.1,61.8
5,2,-13.3,-145.4,60.7
4,2,-13.0,-138.7,58.3
4,2,-12.5,-130.1,54.7
4,2,-11.9,-119.6,50.1
4,2,-11.0,-107.0,44.5
3,2,-9.8,-92.0,37.9
3,2,-8.0,-73.6,30.1
2,2,-4.9,-48.8,19.9
4,2,-8.4,-148.9,54.2
3,2,-1.1,-42.6,21.5
4,2,-3.3,-82.6,40.5
4,2,-1.3,-125.4,58.6
3,2,8.1,-103.8,29.0
5,2,-18.0,-147.8,62.1
5,2,-19.1,-145.4,63.0
5,2,-19.4,-140.3,62.0
4,2,-19.1,-133.0,59.4
4,2,-18.3,-123.7,55.7
4,2,-17.1,-112.3,50.9
